Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
612,728,554,502,51,88,209,132,207,41,1.0335195530726258:1,125,
618,723,554,507,51,88,209,130,205,40,1.0308988764044944:1,123,
624,713,554,517,50,88,208,124,205,38,1.0255681818181819:1,122,
630,706,554,524,48,88,206,121,204,39,1.028735632183908:1,123,
636,757,609,528,58,92,204,158,207,38,0.9973614775725593:1,124,
642,750,609,535,54,94,200,160,207,35,0.9893899204244032:1,122,
648,742,609,543,53,94,200,157,204,34,1.0:1,121,
654,740,609,545,53,94,200,155,203,35,0.9946091644204852:1,118,
660,739,609,546,53,94,200,153,205,34,0.9972972972972973:1,119,
666,732,609,553,51,93,200,149,202,37,1.0:1,117,
672,726,609,559,51,93,200,142,200,40,1.0:1,114,
678,721,609,564,51,93,200,137,201,39,1.0083565459610029:1,116,
684,715,609,570,51,93,200,133,199,39,1.0084269662921348:1,115,
690,711,609,574,50,93,200,129,201,38,1.0198863636363635:1,116,
696,707,609,578,47,93,200,125,204,38,1.02:1,119,
702,698,609,587,46,93,199,119,203,38,1.0173410404624277:1,118,
708,737,652,591,44,88,185,173,210,37,1.0136612021857923:1,122,
714,732,654,598,44,87,184,167,215,35,1.022099447513812:1,127,
720,730,654,600,44,87,184,163,217,35,1.0277777777777777:1,128,
726,727,654,603,43,87,184,159,220,34,1.0364145658263306:1,130,
732,719,654,611,43,87,182,158,217,32,1.0310734463276836:1,129,
738,716,654,614,42,87,182,158,214,33,1.0340909090909092:1,128,
744,714,654,616,42,87,181,158,213,33,1.0284090909090908:1,127,
750,713,654,617,42,87,181,158,212,33,1.0255681818181819:1,126,
756,704,654,626,41,87,180,157,206,33,1.0288184438040346:1,122,
762,700,654,630,41,86,179,157,205,32,1.0289855072463767:1,121,
768,693,654,637,40,85,179,157,201,31,1.032258064516129:1,120,
774,688,654,642,40,85,178,157,199,29,1.0235294117647058:1,118,
780,740,707,643,58,81,216,157,199,29,1.0385674931129476:1,118,
786,733,707,650,52,80,180,147,245,29,1.0304709141274238:1,141,
792,726,707,657,50,80,180,147,242,27,1.0279329608938548:1,140,
798,716,707,667,47,79,180,145,238,27,1.0340909090909092:1,138,
804,704,707,679,46,78,178,145,231,26,1.0465116279069768:1,136,
810,699,707,684,45,78,178,144,228,26,1.0498533724340176:1,135,
816,694,707,689,44,78,178,143,225,26,1.035190615835777:1,132,
822,691,707,692,44,78,177,143,224,25,1.0383480825958702:1,132,
828,688,707,695,44,78,177,143,222,24,1.0355029585798816:1,131,
834,680,707,703,43,78,176,143,215,25,1.0238095238095237:1,125,
840,677,707,706,43,78,175,142,214,25,1.026946107784431:1,125,
846,672,707,711,43,78,174,142,210,25,1.0240963855421688:1,122,
852,722,762,716,97,77,173,142,207,26,1.03954802259887:1,120,
858,719,766,723,60,75,163,150,245,26,1.0542857142857143:1,135,
864,717,766,725,60,75,162,150,244,26,1.0603448275862069:1,135,
870,713,766,729,60,75,162,149,241,26,1.0488505747126438:1,132,
876,710,766,732,58,75,162,149,240,26,1.0461095100864553:1,132,
882,704,766,738,57,75,162,149,236,25,1.0524781341107872:1,132,
888,696,766,746,57,75,161,147,233,23,1.0410557184750733:1,131,
894,695,766,747,56,75,161,147,233,23,1.0381231671554252:1,131,
900,690,766,752,55,75,161,147,229,23,1.0294117647058822:1,128,
906,686,766,756,52,75,161,147,228,23,1.0416666666666667:1,128,
912,683,766,759,51,75,161,147,226,23,1.0388059701492538:1,127,
918,676,766,766,51,75,161,145,221,23,1.042296072507553:1,125,
924,671,766,771,49,75,161,145,217,24,1.045731707317073:1,123,
930,735,832,773,68,84,162,123,274,24,1.1120689655172413:1,155,
936,734,832,774,68,84,162,121,275,24,1.1091954022988506:1,155,
942,730,832,778,67,84,161,120,273,25,1.1098265895953756:1,153,
948,724,832,784,64,84,161,120,270,25,1.1107871720116618:1,152,
954,723,832,785,64,84,161,120,268,26,1.1078717201166182:1,150,
960,720,832,788,64,84,161,120,264,27,1.1114369501466275:1,147,
966,713,832,795,62,84,161,119,261,26,1.1220238095238095:1,146,
972,710,832,798,62,83,161,119,259,26,1.125748502994012:1,145,
978,704,832,804,58,83,161,119,257,26,1.1268882175226587:1,145,
984,698,832,810,57,83,160,119,253,26,1.1411042944785277:1,145,
990,690,832,818,55,82,160,119,249,25,1.15625:1,143,
996,687,832,821,55,82,160,119,245,26,1.1536050156739812:1,140,
1002,746,893,823,63,96,154,130,277,26,1.1375358166189111:1,152,
1008,745,893,824,62,96,153,129,279,26,1.1408045977011494:1,153,
1014,741,893,828,62,96,153,129,276,25,1.1416184971098267:1,152,
1020,736,893,833,62,96,153,129,271,25,1.1395348837209303:1,149,
1026,730,893,839,60,96,153,129,269,23,1.1407624633431086:1,148,
1032,728,893,841,60,96,153,128,268,23,1.1411764705882352:1,148,
1038,725,893,844,58,96,153,128,267,23,1.1386430678466077:1,148,
1044,721,893,848,58,96,153,128,263,23,1.1331360946745561:1,145,
1050,717,893,852,57,95,153,128,261,23,1.1402985074626866:1,145,
1056,713,893,856,56,95,153,128,258,23,1.1475903614457832:1,144,
1062,710,893,859,56,95,152,127,257,23,1.1515151515151516:1,144,
1068,706,893,863,55,95,152,127,255,22,1.1590214067278288:1,143,
1074,780,974,870,86,100,160,116,297,21,1.113821138211382:1,160,
1080,769,974,881,78,101,159,119,292,20,1.118457300275482:1,158,
1086,759,974,891,75,100,159,119,285,21,1.1260504201680672:1,155,
1092,753,974,897,73,100,159,119,281,21,1.1392045454545454:1,154,
1098,747,974,903,70,99,159,119,279,21,1.1282051282051282:1,152,
1104,744,974,906,68,99,159,119,277,22,1.1318051575931232:1,150,
1110,740,974,910,67,99,158,118,277,21,1.1325648414985592:1,150,
1116,735,974,915,64,99,158,118,275,21,1.1366279069767442:1,150,
1122,733,974,917,63,99,158,118,273,22,1.1370262390670554:1,150,
1128,728,974,922,61,98,158,117,272,22,1.1411764705882352:1,150,
1134,714,974,936,59,97,157,115,265,21,1.1506024096385543:1,148,
1140,711,974,939,58,97,157,115,264,20,1.1610942249240122:1,148,
1146,781,1047,942,75,105,166,121,294,20,1.1280653950953679:1,165,
1152,779,1051,948,79,105,166,119,291,19,1.1284153005464481:1,165,
1158,772,1051,955,79,104,166,119,288,16,1.1267217630853994:1,163,
1164,767,1051,960,77,104,166,119,283,18,1.1305555555555555:1,160,
1170,762,1051,965,77,104,164,118,281,18,1.1404494382022472:1,160,
1176,756,1051,971,75,104,164,117,277,19,1.141643059490085:1,159,
1182,752,1051,975,75,104,164,117,273,19,1.1485714285714286:1,158,
1188,748,1051,979,74,104,163,117,270,20,1.1494252873563218:1,157,
1194,742,1051,985,73,104,162,116,267,20,1.1507246376811595:1,155,
1200,736,1051,991,73,104,161,115,264,19,1.1583577712609971:1,154,
1206,730,1051,997,71,104,161,114,260,20,1.1726190476190477:1,152,
1212,725,1051,1002,71,104,160,114,258,18,1.177177177177177:1,151,
1218,791,1120,1005,94,114,195,113,256,19,1.1436314363143631:1,150,
1224,787,1120,1009,71,119,175,105,297,20,1.150273224043716:1,172,
1230,782,1120,1014,69,119,175,105,294,20,1.1542699724517906:1,171,
1236,779,1120,1017,69,119,175,104,291,21,1.1578947368421053:1,170,
1242,773,1120,1023,68,119,175,103,287,21,1.1532033426183843:1,166,
1248,768,1120,1028,67,119,175,103,283,21,1.1573033707865168:1,164,
1254,761,1120,1035,65,118,173,103,280,22,1.1558073654390935:1,162,
1260,753,1120,1043,65,118,171,103,274,22,1.1514285714285715:1,159,
1266,751,1120,1045,65,117,171,103,273,22,1.1580459770114941:1,159,
1272,746,1120,1050,65,116,169,103,271,22,1.1623188405797102:1,158,
1278,742,1120,1054,65,116,168,103,269,21,1.163265306122449:1,158,
1284,734,1120,1062,62,116,168,103,264,21,1.1588235294117648:1,153,
1290,775,1164,1065,105,116,167,103,263,21,1.158774373259053:1,152,
1296,809,1200,1067,82,122,187,101,297,20,1.1515957446808511:1,170,
1302,805,1200,1071,81,122,187,101,294,20,1.1524064171122994:1,168,
1308,796,1200,1080,78,122,187,101,288,20,1.1571815718157181:1,166,
1314,792,1200,1084,77,122,187,101,285,20,1.1639344262295082:1,165,
1320,788,1200,1088,76,122,186,101,283,20,1.158904109589041:1,164,
1326,780,1200,1096,75,121,186,100,278,20,1.1546961325966851:1,161,
1332,775,1200,1101,74,121,184,100,275,21,1.158774373259053:1,159,
1338,769,1200,1107,72,121,183,100,272,21,1.1661971830985915:1,158,
1344,761,1200,1115,71,120,183,99,268,20,1.180515759312321:1,156,
1350,753,1200,1123,69,119,182,99,264,20,1.182608695652174:1,155,
1356,744,1200,1132,69,119,181,99,257,19,1.1690962099125364:1,149,
1362,744,1200,1132,69,119,181,99,256,20,1.1690962099125364:1,148,
1368,814,1276,1138,77,122,208,103,285,19,1.1534391534391535:1,164,
1374,806,1276,1146,76,122,205,105,279,19,1.1493333333333333:1,160,
1380,802,1276,1150,75,122,204,105,277,19,1.1559139784946237:1,159,
1386,799,1276,1153,75,122,204,105,273,20,1.165311653116531:1,158,
1392,791,1276,1161,75,121,204,105,265,21,1.1730769230769231:1,154,
1398,787,1276,1165,74,121,204,105,261,22,1.1740331491712708:1,152,
1404,775,1276,1177,72,119,204,104,255,21,1.189265536723164:1,152,
1410,772,1276,1180,71,119,204,103,254,21,1.1994301994301995:1,152,
1416,769,1276,1183,70,119,204,103,252,21,1.2034383954154728:1,151,
1422,761,1276,1191,69,118,202,103,247,22,1.199421965317919:1,150,
1428,753,1276,1199,69,118,200,103,240,23,1.2017543859649122:1,146,
1434,747,1276,1205,69,118,199,103,238,20,1.2100591715976332:1,146,
1440,810,1344,1210,70,130,213,113,265,19,1.1774193548387097:1,162,
1446,800,1344,1220,69,129,213,112,258,19,1.1917808219178083:1,160,
1452,797,1344,1223,68,129,213,112,256,19,1.201657458563536:1,160,
1458,793,1344,1227,67,129,213,112,253,19,1.2027777777777777:1,158,
