Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
504,854,583,458,76,124,240,152,209,53,1.1403508771929824:1,150,
510,848,583,464,75,124,237,154,207,51,1.1414141414141414:1,149,
516,846,583,466,75,124,236,151,209,51,1.1417721518987343:1,147,
522,843,583,469,75,124,236,150,207,51,1.1395939086294415:1,145,
528,835,583,477,74,123,234,146,209,49,1.141025641025641:1,146,
534,831,583,481,74,122,231,143,212,49,1.1417525773195876:1,148,
540,826,583,486,73,121,231,137,212,52,1.1398963730569949:1,145,
546,821,583,491,73,121,230,132,215,50,1.1324675324675324:1,144,
552,812,583,500,70,121,228,128,216,49,1.1368421052631579:1,144,
558,812,583,500,70,121,228,124,217,52,1.1368421052631579:1,144,
564,866,647,510,66,126,238,168,216,52,1.1277641277641277:1,142,
570,862,647,514,65,126,237,166,219,49,1.128395061728395:1,143,
576,855,647,521,63,126,235,160,222,49,1.1375:1,144,
582,849,647,527,62,126,233,157,224,47,1.1278195488721805:1,144,
588,846,647,530,60,126,233,155,225,47,1.1363636363636365:1,145,
594,840,647,536,58,125,232,149,230,46,1.131979695431472:1,148,
600,836,647,540,57,125,232,144,232,46,1.1326530612244898:1,150,
606,833,647,543,57,125,232,137,237,45,1.125:1,152,
612,830,647,546,56,125,232,130,242,45,1.1282051282051282:1,154,
618,824,647,552,55,125,231,126,243,44,1.1291989664082687:1,153,
624,819,647,557,54,124,231,120,244,46,1.1383812010443863:1,153,
630,811,647,565,53,122,229,118,244,45,1.1455026455026456:1,153,
636,879,718,568,73,119,251,147,244,45,1.0928571428571427:1,152,
642,878,719,570,73,120,251,143,246,45,1.1004784688995215:1,153,
648,871,719,577,68,120,250,139,248,46,1.0987951807228915:1,155,
654,860,719,588,68,118,249,131,248,46,1.107843137254902:1,156,
660,852,719,596,68,118,248,125,248,45,1.108910891089109:1,154,
666,845,719,603,65,118,248,121,247,46,1.1125:1,152,
672,837,719,611,64,117,246,118,245,47,1.1136363636363635:1,153,
678,830,719,618,63,117,246,114,242,48,1.1173469387755102:1,151,
684,827,719,621,62,117,246,107,247,48,1.1205128205128205:1,151,
690,821,719,627,62,117,246,102,251,43,1.1269430051813472:1,153,
696,811,719,637,60,116,246,98,253,38,1.1342105263157896:1,154,
702,803,719,645,59,114,246,95,250,39,1.1470588235294117:1,153,
708,852,776,653,59,104,232,171,249,37,1.1353383458646618:1,151,
714,849,777,657,57,104,230,171,251,36,1.1278195488721805:1,151,
720,844,777,662,55,103,228,166,255,37,1.1313131313131313:1,152,
726,838,777,668,54,103,228,163,253,37,1.1377551020408163:1,152,
732,832,777,674,52,103,228,160,253,36,1.1443298969072164:1,150,
738,824,777,682,51,103,226,159,249,36,1.1458333333333333:1,148,
744,819,777,687,50,103,224,159,248,35,1.143979057591623:1,147,
750,813,777,693,48,103,223,159,247,33,1.1451187335092348:1,146,
756,806,777,700,48,102,220,158,245,33,1.1550802139037433:1,145,
762,800,777,706,47,101,220,158,241,33,1.1447721179624666:1,142,
768,796,777,710,47,101,218,158,239,33,1.1455525606469004:1,141,
774,795,777,711,47,101,218,158,237,34,1.1486486486486487:1,140,
780,858,847,718,72,100,263,157,232,34,1.1237623762376239:1,137,
786,858,849,720,72,100,214,161,278,33,1.1237623762376239:1,164,
792,852,849,726,70,100,214,161,275,32,1.1246882793017456:1,162,
798,847,849,731,69,100,213,161,271,33,1.1281407035175879:1,160,
804,838,849,740,66,100,213,161,267,31,1.1323155216284988:1,158,
810,832,849,746,66,100,212,161,262,31,1.1333333333333333:1,155,
816,826,849,752,65,99,212,161,258,31,1.1398963730569949:1,153,
822,823,849,755,65,98,212,161,255,32,1.1488250652741514:1,151,
828,816,849,762,63,98,211,161,252,31,1.1530343007915567:1,150,
834,814,849,764,63,98,211,161,250,31,1.1534391534391535:1,149,
840,811,849,767,63,97,210,161,248,32,1.1511936339522546:1,147,
846,806,849,772,62,97,210,161,244,32,1.1493333333333333:1,144,
852,860,908,777,120,96,210,161,241,32,1.144638403990025:1,142,
858,855,909,783,60,102,210,185,265,33,1.1428571428571428:1,155,
864,850,909,788,59,101,209,185,264,32,1.1464646464646464:1,155,
870,841,909,797,58,99,207,185,259,33,1.1508951406649617:1,153,
876,836,909,802,58,99,207,185,255,32,1.1435897435897435:1,150,
882,829,909,809,57,99,207,183,251,32,1.1532467532467532:1,150,
888,821,909,817,57,98,206,181,247,32,1.1548556430446195:1,149,
894,813,909,825,57,98,204,180,244,30,1.156498673740053:1,147,
900,809,909,829,57,98,202,180,242,30,1.1515957446808511:1,146,
906,807,909,831,57,98,202,180,241,29,1.152:1,145,
912,797,909,841,55,98,198,179,238,29,1.14247311827957:1,144,
918,788,909,850,55,97,198,178,233,27,1.141304347826087:1,143,
924,782,909,856,54,96,198,178,229,27,1.1366120218579234:1,141,
930,857,987,859,78,108,192,151,301,27,1.1160493827160494:1,181,
936,847,987,869,75,108,191,149,297,27,1.1228070175438596:1,179,
942,838,987,878,75,108,189,149,291,26,1.1269035532994924:1,176,
948,832,987,884,74,106,188,149,289,26,1.1388174807197944:1,176,
954,822,987,894,72,106,186,149,283,26,1.140625:1,171,
960,815,987,901,69,105,186,149,280,26,1.144736842105263:1,168,
966,806,987,910,66,103,186,149,276,26,1.160857908847185:1,167,
972,801,987,915,65,103,186,149,272,26,1.1590296495956873:1,165,
978,796,987,920,64,103,185,148,269,27,1.1689373297002725:1,164,
984,787,987,929,63,102,182,147,268,25,1.1740331491712708:1,164,
990,780,987,936,62,102,182,147,263,24,1.1727019498607243:1,162,
996,776,987,940,62,102,182,147,258,25,1.1675977653631284:1,157,
1002,842,1057,944,71,111,180,152,304,24,1.1424936386768447:1,184,
1008,833,1057,953,69,110,179,153,300,22,1.1580310880829014:1,184,
1014,825,1057,961,68,110,178,153,295,21,1.1596858638743455:1,181,
1020,820,1057,966,67,110,177,152,294,20,1.1578947368421053:1,180,
1026,814,1057,972,66,110,177,152,289,20,1.1591511936339522:1,178,
1032,809,1057,977,65,109,177,152,287,19,1.1458885941644563:1,176,
1038,805,1057,981,64,109,177,152,284,19,1.1409574468085106:1,174,
1044,803,1057,983,64,108,177,152,283,19,1.1356382978723405:1,173,
1050,800,1057,986,63,108,176,152,282,19,1.1333333333333333:1,172,
1056,795,1057,991,63,108,175,152,278,19,1.1370967741935485:1,170,
1062,791,1057,995,63,107,175,152,276,18,1.1494565217391304:1,170,
1068,786,1057,1000,62,106,175,151,274,18,1.1475409836065573:1,169,
1074,869,1143,1003,87,117,183,143,321,18,1.1299019607843137:1,196,
1080,863,1143,1009,83,117,181,145,320,17,1.125615763546798:1,196,
1086,856,1143,1016,81,116,181,145,316,17,1.1346633416458853:1,195,
1092,850,1143,1022,80,116,181,145,310,18,1.141057934508816:1,192,
1098,846,1143,1026,79,116,181,144,308,18,1.1472081218274113:1,191,
1104,843,1143,1029,77,115,181,144,307,19,1.1505102040816326:1,190,
1110,834,1143,1038,76,115,180,144,301,18,1.1384615384615384:1,185,
1116,829,1143,1043,74,115,180,144,297,19,1.1421188630490957:1,183,
1122,823,1143,1049,73,115,179,143,295,18,1.1488250652741514:1,183,
1128,817,1143,1055,72,115,179,143,289,19,1.1613756613756614:1,180,
1134,808,1143,1064,71,115,179,142,283,18,1.1546666666666667:1,176,
1140,802,1143,1070,71,114,179,141,281,16,1.1559139784946237:1,175,
1146,881,1228,1076,86,127,195,138,317,18,1.1593137254901962:1,189,
1152,873,1228,1084,85,127,191,138,314,18,1.1502463054187193:1,188,
1158,869,1228,1088,85,127,191,138,309,19,1.1563275434243176:1,186,
1164,863,1228,1094,85,127,189,138,302,22,1.1683417085427135:1,182,
1170,861,1228,1096,84,127,189,138,301,22,1.1742424242424243:1,182,
1176,855,1228,1102,83,127,188,137,298,22,1.1811224489795917:1,180,
1182,843,1228,1114,79,127,187,137,292,21,1.1839378238341969:1,178,
1188,836,1228,1121,77,127,187,137,288,20,1.1827676240208878:1,175,
1194,828,1228,1129,76,126,185,137,285,19,1.1789473684210525:1,173,
1200,825,1228,1132,76,125,185,137,283,19,1.1767810026385224:1,172,
1206,820,1228,1137,74,125,185,137,278,21,1.1808510638297873:1,171,
1212,816,1228,1141,74,125,184,136,276,21,1.1935483870967742:1,171,
1218,897,1315,1147,119,120,228,136,274,20,1.1771844660194175:1,170,
1224,886,1316,1159,86,139,209,116,317,19,1.1769041769041768:1,194,
1230,879,1316,1166,84,138,209,116,313,19,1.1703703703703703:1,192,
1236,869,1316,1176,82,138,209,114,307,19,1.1779448621553885:1,189,
1242,865,1316,1180,82,138,209,114,304,18,1.1788413098236776:1,188,
1248,859,1316,1186,80,138,209,112,301,19,1.1746835443037975:1,186,
1254,850,1316,1195,76,136,209,112,299,18,1.190721649484536:1,185,
1260,844,1316,1201,74,136,208,112,294,20,1.2094240837696335:1,184,
1266,839,1316,1206,73,136,208,112,290,20,1.2078947368421054:1,181,
1272,831,1316,1214,72,135,208,112,283,21,1.2101063829787233:1,177,
1278,828,1316,1217,72,135,208,112,280,21,1.213903743315508:1,175,
1284,823,1316,1222,72,135,207,112,274,23,1.2183288409703503:1,172,
1290,858,1357,1228,113,134,206,111,271,23,1.205655526992288:1,170,
1296,891,1398,1236,82,139,224,117,306,23,1.1945812807881773:1,190,
1302,884,1398,1243,82,138,223,117,300,24,1.2044887780548628:1,188,
1308,880,1398,1247,82,137,222,117,298,24,1.205513784461153:1,188,
1314,871,1398,1256,82,137,221,115,292,24,1.1994949494949494:1,185,
1320,868,1398,1259,82,137,220,114,291,24,1.1919191919191918:1,184,
1326,864,1398,1263,80,137,220,114,288,25,1.1928934010152283:1,183,
1332,859,1398,1268,79,137,219,112,286,26,1.2025641025641025:1,181,
1338,855,1398,1272,78,137,219,112,282,27,1.2036082474226804:1,179,
1344,839,1398,1288,75,136,219,110,271,28,1.2195767195767195:1,173,
1350,835,1398,1292,75,136,218,109,269,28,1.2207446808510638:1,172,
1356,829,1398,1298,71,135,218,109,268,28,1.2225201072386058:1,172,
1362,822,1398,1305,70,135,217,109,264,27,1.215633423180593:1,169,
1368,905,1488,1312,88,136,239,122,293,27,1.229064039408867:1,179,
1374,898,1488,1319,83,136,238,120,293,28,1.2338308457711442:1,180,
1380,890,1488,1327,80,136,238,120,288,28,1.236180904522613:1,178,
1386,886,1488,1331,78,136,238,119,287,28,1.2261306532663316:1,177,
1392,881,1488,1336,77,135,237,119,284,29,1.236040609137056:1,176,
1398,876,1488,1341,76,135,234,119,282,30,1.2519280205655527:1,175,
1404,868,1488,1349,73,135,232,118,281,29,1.2604166666666667:1,175,
1410,860,1488,1357,70,135,232,118,275,30,1.263157894736842:1,171,
1416,855,1488,1362,69,134,231,118,272,31,1.2679045092838197:1,168,
1422,851,1488,1366,68,134,230,117,271,31,1.257294429708223:1,167,
1428,847,1488,1370,67,134,230,117,268,31,1.2586666666666666:1,166,
1434,844,1488,1373,67,134,230,117,265,31,1.2566844919786095:1,164,
1440,934,1580,1375,94,131,248,141,289,31,1.2291169451073987:1,178,
1446,921,1580,1388,89,132,246,141,282,31,1.2300242130750605:1,173,
1452,912,1580,1397,86,132,245,140,279,30,1.218978102189781:1,171,
1458,906,1580,1403,84,132,245,140,275,30,1.2260442260442261:1,170,
