x,y 
34, 70
29, 31
30, 32
31, 31
30, 32
29, 33
30, 34
29, 34
29, 33
29, 33
39, 54
40, 54
40, 53
40, 54
41, 53
42, 54
43, 55
43, 56
44, 56
43, 55
43, 55
39, 50
38, 49
38, 50
39, 51
38, 51
39, 51
39, 51
47, 68
48, 67
48, 68
47, 68
46, 68
46, 67
46, 68
47, 68
47, 68
33, 70
34, 71
35, 72
34, 71
34, 72
35, 72
36, 72
37, 72
38, 73
38, 73
33, 54
32, 53
32, 54
31, 53
31, 54
31, 53
30, 53
30, 53
48, 50
49, 50
49, 51
49, 52
48, 51
49, 50
50, 49
50, 49
71, 65
71, 66
70, 66
71, 65
72, 65
71, 65
71, 65
22, 54
21, 55
22, 54
23, 54
24, 55
23, 56
23, 55
23, 56
23, 56
73, 59
72, 58
71, 57
70, 58
71, 57
70, 58
70, 58
54, 91
55, 91
54, 91
53, 90
53, 89
53, 89
47, 67
47, 66
47, 65
46, 66
45, 67
44, 67
44, 68
45, 67
45, 66
46, 66
46, 66
35, 69
34, 69
33, 68
34, 67
33, 66
33, 66
49, 48
50, 49
51, 49
52, 48
52, 49
52, 48
53, 47
52, 47
52, 46
52, 46
40, 51
40, 52
40, 53
41, 53
42, 54
41, 53
41, 54
42, 55
43, 56
44, 55
44, 55
23, 57
23, 56
22, 56
21, 56
22, 55
23, 55
22, 56
21, 57
22, 56
22, 55
22, 55
31, 54
30, 55
31, 55
32, 55
31, 55
30, 56
30, 56
30, 33
30, 32
30, 31
29, 32
28, 33
27, 32
28, 33
28, 32
28, 32
37, 73
36, 74
37, 74
38, 73
37, 73
37, 74
37, 74
42, 56
43, 55
44, 56
43, 57
42, 57
41, 58
41, 58
71, 66
72, 65
73, 65
72, 64
73, 65
74, 64
73, 65
74, 66
73, 67
72, 66
72, 66
70, 59
70, 60
71, 59
72, 59
71, 60
70, 60
69, 60
70, 59
70, 58
71, 59
71, 59
52, 88
51, 87
52, 87
53, 87
52, 87
51, 86
51, 85
52, 86
53, 86
52, 86
52, 86
72, 58
73, 57
72, 58
71, 59
71, 58
71, 57
72, 58
72, 58
73, 66
72, 66
72, 65
73, 64
74, 65
73, 64
72, 64
72, 64
38, 73
39, 72
40, 71
40, 72
41, 72
41, 73
41, 72
42, 72
42, 72
31, 56
30, 56
29, 57
28, 56
29, 57
29, 57
28, 31
29, 30
28, 29
28, 28
27, 29
27, 28
27, 28
45, 54
44, 54
43, 53
44, 52
44, 53
44, 52
44, 51
44, 52
45, 51
44, 50
44, 50
34, 65
35, 66
34, 66
35, 65
34, 65
33, 65
34, 64
33, 63
32, 62
32, 61
32, 61
53, 46
53, 45
54, 46
55, 46
54, 47
54, 48
54, 49
54, 49
22, 54
22, 55
22, 54
21, 54
22, 53
23, 53
23, 53
47, 66
46, 67
47, 66
46, 66
45, 67
45, 68
44, 67
45, 67
45, 67
42, 57
41, 56
41, 57
40, 57
40, 56
40, 57
39, 58
38, 57
37, 57
37, 57
53, 86
53, 85
53, 84
53, 85
53, 86
53, 85
53, 85
73, 64
72, 64
72, 65
72, 64
72, 65
73, 64
72, 65
72, 66
72, 67
73, 67
73, 67
26, 28
27, 28
28, 27
28, 26
29, 27
28, 27
27, 26
27, 26
22, 54
22, 55
22, 54
22, 53
21, 52
21, 52
43, 50
44, 50
43, 50
42, 50
43, 49
44, 48
45, 47
44, 47
45, 47
45, 48
45, 48
71, 59
70, 60
71, 60
70, 60
69, 60
69, 59
70, 59
69, 58
69, 59
69, 59
44, 67
45, 67
44, 66
44, 67
44, 68
44, 69
45, 69
44, 70
44, 70
28, 57
29, 58
29, 57
30, 56
31, 55
32, 56
31, 57
32, 56
32, 56
54, 50
53, 49
53, 48
54, 49
53, 50
54, 49
54, 49
38, 58
39, 57
40, 56
39, 55
39, 54
38, 55
38, 55
32, 60
32, 61
33, 61
34, 61
34, 62
33, 63
33, 64
34, 65
34, 65
43, 72
43, 73
42, 74
43, 73
43, 74
43, 73
43, 73
34, 64
35, 63
34, 64
35, 65
35, 66
34, 66
34, 65
34, 65
45, 47
45, 46
46, 45
45, 46
44, 46
45, 46
46, 46
45, 47
45, 47
38, 54
37, 54
36, 54
37, 55
36, 56
35, 56
36, 56
35, 57
35, 58
35, 59
35, 59
53, 48
52, 48
53, 48
52, 47
53, 46
53, 46
70, 60
69, 61
68, 60
69, 61
70, 60
70, 59
70, 59
31, 56
30, 57
31, 58
32, 57
32, 56
33, 57
34, 58
34, 58
43, 72
43, 73
44, 74
44, 73
43, 72
42, 72
42, 72
20, 52
20, 53
20, 54
19, 55
18, 56
18, 56
72, 66
72, 67
73, 67
73, 66
72, 67
72, 67
43, 70
42, 69
43, 69
43, 69
26, 26
25, 27
26, 26
25, 27
26, 28
26, 28
52, 86
51, 87
51, 88
50, 87
50, 88
50, 88
26, 27
27, 26
26, 27
26, 26
26, 27
25, 26
24, 27
24, 28
24, 28
46, 47
45, 46
44, 47
45, 46
44, 46
44, 47
43, 47
44, 46
44, 46
33, 64
33, 65
34, 66
35, 66
36, 67
37, 67
36, 66
36, 66
73, 67
73, 66
73, 67
72, 66
71, 65
72, 65
73, 66
72, 65
71, 65
71, 66
71, 66
35, 58
34, 57
35, 58
35, 59
34, 58
33, 57
33, 56
33, 55
33, 55
49, 87
50, 88
51, 89
50, 89
49, 88
49, 88
33, 58
34, 59
33, 60
32, 59
33, 59
33, 59
71, 58
71, 57
72, 58
71, 57
72, 56
73, 56
73, 55
74, 54
75, 53
74, 53
74, 53
19, 55
18, 54
18, 55
19, 56
18, 57
17, 57
16, 57
16, 58
15, 58
15, 57
15, 57
42, 71
41, 71
41, 70
41, 71
41, 72
40, 72
39, 73
39, 72
39, 72
52, 45
53, 45
54, 45
53, 46
52, 47
53, 48
54, 47
54, 48
54, 48
44, 69
44, 70
45, 69
44, 69
45, 69
45, 70
45, 70
36, 67
37, 68
37, 69
38, 70
38, 71
39, 71
40, 72
39, 72
39, 72
72, 65
72, 66
71, 66
71, 65
72, 64
71, 65
71, 66
70, 66
70, 66
34, 55
35, 56
36, 57
35, 56
36, 55
37, 54
37, 54
45, 46
46, 46
45, 46
46, 46
47, 45
48, 46
47, 46
48, 46
48, 46
38, 71
38, 70
37, 70
38, 71
39, 70
38, 69
39, 68
39, 67
38, 68
38, 68
44, 71
43, 72
44, 72
45, 73
45, 72
44, 71
45, 71
44, 72
43, 73
43, 73
75, 52
74, 51
73, 52
74, 52
75, 53
75, 53
53, 49
52, 48
53, 47
53, 46
54, 45
54, 44
54, 44
50, 89
50, 88
50, 87
49, 88
49, 89
48, 89
47, 88
47, 88
34, 58
34, 59
33, 60
34, 61
35, 60
34, 60
35, 61
35, 61
24, 29
25, 28
24, 28
24, 27
23, 26
23, 27
22, 27
21, 26
21, 27
21, 26
21, 26
16, 56
15, 55
16, 54
17, 55
17, 56
17, 56
42, 72
43, 71
44, 70
45, 70
44, 69
44, 70
43, 69
44, 68
44, 67
44, 67
49, 45
50, 46
51, 45
52, 45
52, 46
51, 46
52, 47
52, 47
38, 73
38, 74
39, 74
40, 73
41, 74
41, 74
74, 53
74, 54
73, 55
72, 54
72, 53
73, 54
73, 54
18, 57
17, 58
18, 58
19, 59
19, 60
20, 59
20, 58
20, 58
53, 44
52, 44
51, 43
50, 42
49, 43
48, 42
47, 42
47, 41
47, 41
35, 62
36, 61
37, 62
36, 63
37, 63
37, 64
38, 64
39, 65
39, 64
39, 64
38, 69
37, 68
36, 67
37, 67
38, 68
39, 67
38, 66
38, 66
71, 66
72, 67
73, 67
72, 66
72, 67
72, 66
71, 65
72, 66
73, 65
73, 64
73, 64
21, 25
21, 24
21, 23
21, 24
22, 23
23, 23
22, 23
22, 23
38, 54
37, 54
37, 55
38, 54
38, 53
39, 54
39, 54
47, 89
46, 88
47, 89
47, 88
46, 89
45, 88
45, 87
46, 86
46, 86
21, 58
21, 59
20, 58
21, 59
20, 59
19, 58
18, 57
17, 57
17, 57
52, 48
52, 49
51, 49
50, 49
49, 49
49, 49
21, 24
22, 24
21, 23
22, 23
23, 23
23, 22
22, 22
22, 22
72, 53
71, 53
70, 53
71, 54
70, 54
70, 54
72, 65
72, 66
73, 65
72, 64
73, 65
72, 65
72, 64
73, 65
74, 65
73, 65
73, 65
42, 75
43, 76
43, 77
43, 78
42, 78
43, 78
44, 78
43, 79
43, 79
45, 68
44, 67
43, 67
42, 67
43, 67
42, 68
41, 69
41, 69
37, 67
36, 68
37, 67
37, 66
38, 65
39, 64
38, 63
37, 63
37, 64
37, 64
45, 87
44, 87
45, 88
45, 87
44, 88
45, 88
44, 87
44, 87
39, 65
39, 64
40, 64
39, 65
39, 64
40, 64
40, 64
46, 42
46, 41
47, 41
47, 42
48, 42
47, 42
46, 42
47, 42
48, 41
49, 40
49, 40
40, 55
40, 54
39, 53
38, 53
38, 54
38, 54
16, 58
17, 58
17, 57
18, 58
17, 57
18, 58
17, 57
17, 57
37, 65
36, 66
35, 67
36, 68
37, 69
38, 70
38, 71
38, 72
38, 72
44, 80
44, 79
43, 79
42, 78
43, 78
43, 77
44, 78
44, 79
44, 79
48, 48
49, 49
49, 48
48, 49
49, 50
50, 50
49, 51
50, 50
51, 50
51, 50
48, 39
47, 40
46, 41
47, 42
46, 41
47, 40
46, 41
47, 41
47, 41
40, 69
40, 68
41, 69
41, 70
40, 71
41, 70
40, 69
40, 69
45, 88
44, 87
45, 87
46, 88
47, 88
48, 89
48, 90
47, 89
47, 89
71, 55
72, 55
71, 54
71, 53
72, 53
71, 54
71, 54
41, 63
41, 64
42, 65
42, 66
41, 66
42, 65
43, 64
42, 63
42, 64
42, 64
37, 53
38, 53
37, 52
37, 51
36, 51
35, 52
34, 53
34, 53
22, 23
22, 22
23, 21
23, 22
24, 23
23, 22
22, 23
23, 23
23, 23
73, 66
72, 66
73, 66
74, 65
73, 66
73, 67
73, 67
73, 66
72, 67
71, 68
72, 67
72, 68
72, 68
17, 56
17, 55
17, 56
17, 55
17, 54
18, 54
19, 53
19, 52
20, 52
21, 53
21, 53
43, 64
43, 63
44, 62
43, 63
44, 64
45, 63
45, 62
46, 62
46, 63
46, 64
46, 64
39, 71
40, 72
39, 73
40, 72
39, 73
38, 72
39, 72
38, 71
38, 71
24, 24
23, 24
23, 25
24, 25
25, 25
24, 25
24, 25
50, 51
50, 52
50, 51
50, 50
51, 50
52, 50
53, 49
53, 49
47, 88
48, 88
47, 88
46, 88
46, 89
46, 89
71, 55
70, 56
69, 57
70, 57
69, 56
70, 55
71, 56
70, 56
70, 56
33, 52
32, 52
31, 51
30, 50
29, 49
30, 48
30, 47
30, 48
29, 47
29, 47
39, 69
38, 68
38, 69
38, 70
39, 70
40, 71
39, 72
39, 72
44, 80
45, 81
45, 82
46, 83
47, 84
47, 85
48, 86
48, 86
47, 42
46, 42
45, 41
46, 42
47, 43
47, 42
48, 43
49, 43
48, 44
48, 44
54, 48
55, 49
56, 50
57, 49
56, 48
55, 49
55, 49
37, 71
36, 72
37, 73
38, 72
38, 73
39, 74
39, 74
28, 46
28, 45
27, 45
28, 46
27, 45
26, 44
25, 43
26, 44
26, 44
46, 63
46, 64
46, 65
45, 65
46, 66
47, 66
46, 66
46, 65
47, 64
46, 64
46, 64
25, 24
26, 23
27, 24
27, 25
26, 25
26, 25
38, 73
37, 74
38, 73
39, 73
40, 73
40, 73
73, 67
74, 66
74, 65
73, 65
74, 66
74, 65
75, 65
74, 64
74, 64
47, 45
47, 44
46, 45
46, 46
46, 47
46, 48
47, 47
47, 46
48, 47
47, 46
47, 46
21, 54
22, 54
23, 53
24, 52
23, 51
23, 50
23, 51
24, 51
23, 52
23, 52
46, 88
45, 87
46, 88
46, 89
47, 88
46, 89
46, 89
70, 55
71, 54
72, 54
73, 54
74, 54
75, 54
76, 54
76, 53
76, 53
48, 85
47, 86
48, 87
49, 87
48, 88
47, 88
47, 88
47, 45
48, 45
48, 46
48, 45
47, 44
48, 44
49, 43
49, 43
47, 89
48, 90
48, 89
49, 89
48, 89
47, 88
47, 89
48, 89
48, 89
47, 88
48, 89
47, 90
46, 89
45, 88
45, 87
46, 88
45, 87
45, 87
45, 63
46, 62
45, 63
46, 63
47, 64
47, 63
46, 62
46, 63
46, 62
46, 62
27, 25
26, 26
25, 27
25, 28
26, 27
27, 26
27, 27
26, 28
27, 27
27, 28
27, 28
22, 53
21, 54
20, 53
19, 52
20, 52
20, 53
20, 53
39, 73
39, 74
39, 75
39, 74
38, 74
37, 74
37, 75
38, 74
38, 74
27, 45
28, 45
27, 46
28, 46
29, 46
29, 46
40, 73
39, 72
38, 73
37, 73
37, 74
36, 74
35, 74
34, 74
33, 75
33, 76
33, 76
73, 64
72, 65
71, 65
71, 66
70, 66
71, 66
72, 66
71, 66
71, 65
71, 65
75, 54
74, 53
75, 54
74, 54
74, 53
75, 53
75, 54
74, 55
74, 54
74, 54
54, 50
54, 49
53, 50
53, 51
53, 50
52, 49
53, 50
54, 51
53, 52
53, 52
20, 52
21, 53
22, 52
22, 51
21, 52
22, 52
22, 52
54, 51
54, 50
53, 51
53, 52
54, 51
53, 51
52, 51
53, 52
53, 51
53, 51
38, 73
39, 74
38, 74
39, 75
39, 74
40, 74
41, 74
42, 75
43, 74
43, 74
30, 46
31, 47
32, 46
31, 46
30, 47
31, 48
31, 48
44, 88
44, 87
45, 88
45, 87
44, 88
45, 88
46, 88
47, 88
47, 88
48, 44
49, 45
50, 45
51, 46
50, 45
51, 46
51, 45
51, 45
26, 29
27, 30
28, 30
29, 31
30, 31
29, 30
29, 29
28, 29
28, 29
72, 65
72, 64
73, 65
74, 65
74, 66
74, 66
47, 89
48, 88
47, 89
48, 89
48, 90
48, 90
74, 53
73, 53
72, 53
72, 54
71, 53
72, 53
72, 54
72, 55
72, 56
72, 56
34, 76
35, 77
35, 78
34, 78
34, 79
34, 79
46, 63
46, 62
47, 63
48, 64
49, 65
48, 66
48, 66
47, 89
48, 88
48, 87
48, 88
47, 88
48, 88
47, 89
48, 89
49, 89
49, 89
73, 67
72, 68
72, 67
72, 66
71, 67
70, 66
71, 66
71, 66
48, 88
49, 88
48, 87
48, 88
49, 88
50, 87
49, 86
49, 86
50, 45
49, 45
48, 44
49, 43
50, 44
51, 43
52, 42
52, 42
73, 56
74, 55
73, 56
74, 56
74, 55
73, 56
72, 55
72, 54
73, 54
73, 54
43, 73
44, 72
43, 71
44, 71
44, 72
43, 71
43, 70
43, 70
31, 49
31, 48
31, 49
31, 50
30, 49
31, 50
31, 49
31, 48
30, 49
29, 50
29, 50
33, 80
32, 79
33, 80
33, 79
32, 78
33, 78
33, 78
22, 53
23, 54
23, 55
22, 56
22, 57
22, 57
27, 29
28, 28
27, 27
27, 28
28, 28
29, 28
30, 27
31, 28
30, 28
31, 29
31, 29
47, 66
48, 66
47, 67
47, 68
47, 67
46, 66
45, 67
46, 66
47, 66
46, 65
46, 65
54, 51
53, 51
54, 50
53, 50
53, 49
53, 49
65, 77
64, 76
63, 76
64, 76
64, 75
64, 76
64, 76
64, 79
65, 79
65, 80
64, 79
65, 79
65, 79
62, 78
62, 77
63, 77
62, 78
63, 79
63, 79
58, 78
57, 77
58, 76
58, 77
57, 77
58, 76
58, 76
70, 73
69, 74
68, 75
68, 76
67, 76
67, 75
67, 74
68, 75
68, 75
53, 70
53, 69
54, 70
54, 69
53, 70
54, 71
55, 71
54, 71
54, 71
67, 77
67, 76
66, 77
67, 76
68, 75
68, 74
68, 74
65, 71
64, 72
64, 71
63, 71
62, 70
62, 71
63, 70
62, 71
61, 72
61, 72
54, 76
53, 77
54, 76
54, 75
55, 76
55, 76
68, 77
68, 76
68, 77
67, 77
67, 77
57, 70
58, 69
59, 68
60, 69
59, 70
59, 71
60, 71
60, 71
62, 72
61, 72
60, 72
61, 73
62, 72
61, 72
61, 71
61, 71
63, 76
63, 77
64, 77
64, 78
63, 78
63, 79
62, 79
63, 80
64, 79
64, 80
64, 80
56, 77
57, 76
57, 75
56, 74
56, 73
57, 72
58, 73
58, 73
58, 77
59, 78
60, 78
61, 78
62, 79
61, 79
61, 78
60, 79
61, 80
62, 79
62, 79
62, 80
63, 81
64, 82
63, 81
64, 82
65, 82
64, 82
63, 81
63, 82
63, 81
63, 81
62, 71
63, 70
63, 71
62, 72
62, 71
62, 70
63, 71
63, 71
69, 73
68, 74
69, 74
70, 75
70, 76
69, 75
68, 76
69, 76
69, 76
66, 76
65, 75
64, 75
64, 76
63, 75
62, 76
62, 75
62, 75
55, 72
54, 72
53, 71
54, 70
53, 70
52, 71
51, 72
52, 73
51, 74
51, 73
51, 73
67, 76
67, 75
67, 74
68, 75
67, 74
67, 75
66, 76
65, 76
65, 76
59, 70
58, 71
57, 72
57, 71
56, 72
55, 73
54, 73
54, 74
55, 75
56, 76
56, 76
64, 78
65, 78
64, 78
63, 79
62, 79
63, 80
62, 80
63, 81
63, 81
62, 73
62, 74
63, 73
62, 73
63, 73
62, 72
61, 71
61, 72
62, 71
62, 70
62, 70
51, 77
50, 77
49, 76
48, 77
47, 77
47, 78
46, 79
47, 80
47, 80
34, 70
35, 69
35, 70
35, 69
34, 68
33, 68
32, 68
31, 69
32, 70
33, 71
33, 71
63, 75
64, 75
65, 76
64, 75
63, 75
64, 74
64, 73
63, 73
64, 72
64, 72
34, 68
34, 69
34, 70
34, 69
35, 69
36, 69
36, 69
52, 65
53, 64
54, 63
53, 64
54, 63
54, 64
54, 63
53, 63
53, 63
48, 55
49, 54
50, 55
51, 55
50, 55
50, 54
50, 53
49, 52
49, 52
51, 74
52, 75
52, 76
51, 75
50, 76
50, 76
49, 60
50, 60
51, 61
50, 62
51, 61
51, 61
45, 67
45, 68
45, 67
46, 66
47, 67
47, 67
47, 72
47, 71
47, 70
47, 69
48, 68
49, 67
48, 66
48, 65
48, 66
48, 66
62, 58
63, 58
62, 58
63, 58
62, 59
63, 59
62, 58
61, 57
61, 57
37, 75
38, 74
37, 73
37, 74
38, 74
37, 75
38, 75
37, 74
36, 75
37, 74
37, 74
54, 63
53, 64
54, 65
55, 66
54, 66
54, 65
54, 65
52, 61
51, 62
52, 62
52, 61
51, 60
52, 59
53, 60
53, 61
53, 61
49, 53
48, 53
47, 53
48, 52
48, 53
49, 52
48, 52
49, 51
48, 51
48, 51
46, 67
47, 68
46, 68
45, 68
45, 69
44, 68
43, 69
43, 69
47, 81
48, 80
47, 79
47, 78
48, 78
48, 77
49, 78
49, 77
49, 77
63, 72
63, 73
62, 74
61, 73
60, 72
60, 72
60, 57
59, 58
58, 58
57, 57
58, 57
59, 57
59, 57
50, 75
50, 74
50, 75
49, 74
50, 75
51, 75
51, 74
50, 75
50, 75
37, 69
36, 70
36, 69
35, 69
35, 70
34, 70
35, 70
35, 70
47, 66
46, 67
47, 68
46, 68
45, 69
44, 68
45, 67
45, 67
36, 75
36, 74
36, 73
37, 74
38, 73
37, 72
36, 72
37, 73
37, 73
32, 71
31, 70
32, 70
32, 71
33, 71
34, 72
35, 73
35, 74
36, 74
36, 73
36, 73
48, 76
48, 77
47, 77
46, 78
47, 77
48, 78
48, 78
44, 67
44, 66
45, 66
46, 67
47, 66
46, 66
46, 67
46, 67
54, 61
53, 62
54, 61
53, 60
52, 61
52, 61
58, 58
58, 57
57, 58
57, 59
58, 58
59, 57
58, 57
59, 58
60, 59
60, 59
61, 71
61, 70
61, 69
61, 68
61, 67
61, 66
60, 66
61, 65
61, 64
61, 64
49, 52
48, 52
49, 51
49, 50
48, 49
48, 48
48, 47
49, 46
49, 45
49, 45
35, 72
36, 73
36, 72
35, 71
35, 72
36, 73
37, 73
37, 73
34, 69
34, 68
35, 69
35, 70
36, 71
37, 70
38, 69
37, 68
37, 67
37, 67
53, 65
54, 64
53, 65
54, 66
54, 65
55, 65
55, 66
55, 66
43, 70
42, 70
43, 69
43, 68
42, 68
42, 67
42, 66
43, 65
44, 65
44, 65
36, 74
36, 73
36, 74
37, 75
36, 74
37, 73
36, 73
35, 73
35, 73
50, 76
51, 77
52, 78
53, 77
54, 77
54, 76
55, 76
56, 77
56, 77
53, 60
52, 59
51, 58
50, 59
49, 58
49, 57
50, 57
51, 58
52, 58
52, 58
38, 68
37, 69
37, 68
38, 68
38, 69
37, 69
37, 70
36, 71
36, 71
59, 59
58, 59
59, 60
59, 59
58, 59
57, 60
56, 61
57, 62
58, 62
58, 62
49, 79
50, 79
51, 78
52, 77
52, 78
51, 78
51, 77
52, 76
52, 76
45, 65
46, 66
47, 65
46, 66
47, 67
48, 68
48, 68
54, 67
53, 66
54, 67
54, 68
53, 67
52, 66
51, 67
50, 68
50, 68
45, 66
44, 67
43, 68
43, 67
42, 68
42, 68
36, 72
37, 73
38, 74
37, 74
37, 73
38, 73
38, 73
38, 73
37, 74
36, 73
36, 74
35, 74
35, 74
55, 76
54, 76
54, 77
55, 77
56, 78
56, 79
56, 79
62, 64
62, 63
61, 63
60, 62
60, 61
60, 62
60, 62
50, 46
50, 47
49, 48
50, 49
50, 48
50, 49
50, 50
49, 50
50, 50
51, 49
51, 49
39, 72
40, 71
39, 70
38, 69
39, 69
40, 69
39, 69
40, 69
40, 68
40, 68
47, 67
46, 67
47, 66
47, 67
48, 66
48, 66
59, 62
58, 62
57, 61
58, 61
59, 62
59, 61
58, 61
59, 61
60, 62
60, 62
50, 69
51, 70
52, 69
51, 68
51, 69
50, 68
49, 67
49, 67
41, 67
40, 66
40, 67
39, 67
38, 68
37, 69
37, 69
53, 75
52, 76
52, 75
51, 74
52, 73
51, 73
51, 74
52, 74
52, 74
34, 75
34, 76
34, 75
35, 75
35, 76
34, 76
34, 75
35, 74
35, 74
58, 61
59, 60
60, 60
60, 59
61, 58
61, 58
50, 48
50, 47
50, 48
50, 49
50, 48
51, 47
50, 46
50, 47
50, 46
50, 46
56, 78
57, 79
56, 79
57, 79
56, 80
57, 80
57, 80
35, 70
36, 69
37, 68
36, 67
36, 68
35, 68
35, 67
36, 66
36, 66
52, 59
53, 60
54, 59
53, 58
52, 59
51, 60
50, 60
49, 61
49, 61
49, 46
49, 47
50, 46
51, 46
52, 47
52, 46
52, 46
36, 74
35, 74
35, 75
35, 74
36, 75
37, 75
37, 74
36, 75
36, 75
52, 73
52, 72
51, 73
50, 72
50, 73
49, 72
49, 73
49, 74
48, 74
48, 74
61, 62
62, 62
61, 63
60, 63
59, 62
60, 61
59, 60
60, 60
61, 59
61, 59
50, 62
51, 63
52, 63
52, 64
53, 63
52, 64
53, 64
53, 63
53, 63
61, 59
60, 60
60, 61
59, 62
60, 63
60, 64
61, 63
61, 63
50, 68
51, 67
51, 66
52, 67
53, 68
53, 68
41, 69
40, 69
39, 70
40, 70
41, 71
40, 71
40, 70
41, 71
42, 72
41, 72
41, 72
49, 67
50, 66
51, 67
51, 68
50, 69
49, 70
48, 71
49, 71
50, 70
50, 70
38, 68
39, 68
40, 68
41, 68
42, 68
42, 67
42, 67
56, 80
56, 79
55, 79
54, 79
54, 80
53, 80
52, 79
53, 79
53, 78
53, 78
35, 65
34, 66
33, 65
33, 66
34, 66
34, 65
35, 66
35, 66
40, 71
41, 70
40, 71
41, 72
40, 71
39, 72
40, 72
40, 73
41, 73
41, 73
52, 79
53, 78
52, 78
53, 78
52, 77
53, 76
53, 75
52, 75
51, 74
51, 75
51, 75
43, 66
43, 65
44, 65
44, 64
45, 65
45, 66
46, 67
46, 67
35, 65
35, 64
36, 63
36, 62
35, 63
35, 63
50, 71
51, 71
51, 70
52, 70
53, 69
52, 69
51, 69
51, 70
50, 69
49, 68
49, 68
35, 76
34, 75
34, 76
34, 75
35, 75
35, 75
61, 60
62, 59
61, 60
60, 60
60, 59
60, 59
53, 69
52, 68
51, 69
51, 70
52, 69
51, 70
51, 70
48, 75
47, 76
46, 77
46, 78
45, 78
44, 78
44, 78
60, 64
60, 63
59, 62
60, 61
60, 60
59, 60
60, 60
61, 61
62, 62
62, 62
52, 47
51, 46
51, 45
50, 44
51, 45
52, 45
52, 45
52, 64
53, 65
53, 66
53, 65
54, 64
55, 65
56, 64
56, 64
34, 75
35, 74
36, 73
37, 72
37, 73
36, 73
35, 73
36, 73
36, 74
37, 74
37, 74
52, 76
53, 75
54, 74
55, 73
54, 73
55, 73
55, 74
54, 74
55, 75
56, 75
56, 75
36, 64
37, 63
36, 63
36, 64
35, 65
34, 66
35, 66
35, 66
40, 74
39, 74
38, 75
39, 76
39, 75
39, 75
45, 68
44, 69
43, 70
43, 69
44, 68
43, 67
43, 67
43, 77
43, 76
42, 75
41, 74
40, 73
40, 73
50, 68
51, 67
50, 67
49, 66
49, 65
49, 64
49, 64
55, 63
54, 62
53, 61
53, 60
52, 59
53, 60
52, 60
52, 61
52, 62
52, 62
50, 71
51, 71
52, 72
52, 73
51, 72
52, 72
51, 72
50, 72
51, 72
50, 71
50, 71
61, 60
61, 61
60, 60
59, 60
59, 61
58, 60
59, 61
59, 61
53, 46
52, 46
51, 47
52, 48
51, 47
51, 47
61, 61
62, 61
63, 61
64, 61
63, 61
64, 60
65, 59
65, 59
49, 65
48, 65
49, 65
50, 66
50, 65
51, 65
52, 65
52, 65
39, 76
40, 77
41, 78
40, 77
40, 76
40, 76
59, 60
59, 61
58, 62
59, 63
59, 64
60, 63
60, 63
43, 68
42, 67
42, 66
43, 65
44, 66
45, 66
46, 65
45, 66
45, 66
36, 73
35, 73
36, 72
36, 73
37, 72
36, 73
35, 72
36, 72
37, 73
36, 74
36, 74
39, 74
38, 75
39, 74
40, 75
41, 74
42, 75
42, 75
55, 76
56, 75
56, 76
56, 77
56, 78
56, 78
52, 61
52, 60
53, 61
52, 62
51, 62
52, 63
52, 62
53, 61
53, 61
50, 72
51, 72
52, 71
51, 70
52, 71
52, 71
64, 58
65, 59
65, 58
66, 58
65, 59
65, 58
64, 58
63, 59
62, 58
63, 58
63, 58
36, 65
36, 66
37, 65
38, 65
37, 65
36, 66
37, 65
37, 64
38, 65
38, 65
52, 48
52, 47
53, 46
52, 45
51, 44
52, 44
53, 43
52, 44
51, 43
51, 43
52, 61
52, 62
52, 63
53, 64
52, 65
53, 64
53, 64
52, 44
51, 45
51, 46
51, 45
52, 46
51, 46
51, 47
51, 47
40, 75
41, 76
41, 75
40, 75
41, 74
41, 73
40, 72
40, 72
55, 77
54, 77
55, 77
55, 76
56, 75
57, 75
57, 74
56, 75
56, 75
59, 64
59, 65
59, 64
58, 63
57, 64
57, 64
53, 70
53, 71
52, 72
51, 72
52, 73
52, 72
52, 71
52, 71
39, 65
38, 65
39, 65
38, 64
39, 63
40, 62
41, 63
42, 64
42, 64
46, 67
47, 67
47, 66
48, 67
49, 68
48, 69
48, 69
52, 64
53, 64
52, 65
51, 66
50, 67
49, 67
50, 66
50, 67
50, 67
62, 58
62, 59
63, 58
62, 59
62, 60
63, 60
63, 60
37, 75
36, 75
35, 74
34, 74
35, 74
36, 75
35, 74
34, 74
33, 75
33, 75
42, 76
42, 75
56, 63
57, 64
57, 65
58, 65
57, 66
57, 67
58, 67
57, 66
57, 66
57, 74
58, 73
57, 73
58, 72
59, 71
60, 70
59, 70
59, 70
51, 68
52, 69
51, 68
50, 68
49, 68
50, 68
49, 68
49, 68
53, 65
53, 64
54, 64
53, 63
52, 62
52, 62
47, 68
47, 69
47, 70
47, 69
46, 68
45, 67
44, 68
44, 67
44, 67
53, 72
53, 73
52, 72
53, 73
54, 74
55, 74
55, 73
54, 74
54, 73
54, 73
39, 71
38, 72
37, 72
36, 71
36, 70
36, 70
64, 59
63, 59
63, 60
64, 61
63, 61
63, 62
63, 63
64, 64
63, 63
62, 63
62, 63
52, 47
53, 48
52, 48
53, 48
52, 47
52, 47
32, 75
32, 74
31, 73
31, 72
31, 73
30, 74
29, 74
28, 74
27, 73
27, 73
41, 64
41, 63
41, 64
41, 65
40, 64
39, 65
39, 65
42, 75
41, 75
40, 76
40, 75
