with,,without,
61,82,60,81
61,82,61,81
61,82,62,81
62,82,63,81
62,82,63,81
62,82,52,81
62,82,52,81
62,82,64,81
62,82,59,81
62,82,54,81
62,82,62,81
62,82,64,81
62,82,56,81
62,82,57,81
62,82,57,81
62,82,60,81
62,82,55,81
62,82,64,81
62,82,55,81
62,82,55,81
62,82,66,81
62,82,67,81
62,82,66,81
62,82,56,81
62,82,50,81
62,82,63,81
62,82,53,81
62,82,59,81
62,82,45,81
62,82,50,81
62,82,53,81
62,82,57,81
62,82,53,81
62,82,57,81
62,82,45,81
62,82,45,81
62,82,56,81
62,82,60,81
62,82,54,81
62,82,54,81
62,82,55,81
62,82,63,81
62,82,65,81
62,82,64,81
62,82,57,81
62,82,57,81
62,82,66,81
62,82,61,81
62,82,61,81
62,82,59,81
62,82,60,81
63,82,61,81
63,82,61,81
63,82,66,81
63,82,66,81
63,82,65,81
63,82,63,81
63,82,64,81
63,82,61,81
63,82,61,81
63,82,61,81
63,82,67,81
63,82,67,81
63,82,60,81
63,82,65,81
63,82,64,81
63,82,62,81
63,82,52,81
63,82,52,81
63,82,61,81
63,82,58,81
63,82,51,81
63,82,55,81
63,82,65,81
63,82,59,81
63,82,58,81
63,82,58,81
63,82,61,81
63,82,65,81
63,82,63,81
63,82,68,81
63,82,59,81
63,82,60,81
63,82,60,81
63,82,60,81
63,82,60,81
63,82,63,81
63,82,59,81
63,82,58,81
63,82,55,81
63,82,70,81
63,82,66,81
63,82,49,81
63,82,46,81
63,82,46,81
63,82,47,81
63,82,48,81
63,82,49,81
64,82,50,81
64,82,50,81
64,82,44,81
64,82,45,81
64,82,39,81
64,82,40,81
64,82,40,81
64,82,41,81
64,82,40,81
64,82,49,81
64,82,50,81
64,82,48,81
64,82,48,81
64,82,40,81
64,82,39,81
64,82,36,81
64,82,36,81
64,82,50,81
64,82,50,81
64,82,38,81
64,82,67,81
64,82,68,81
64,82,44,81
64,82,59,81
64,82,60,81
64,82,61,81
64,82,61,81
64,82,57,81
64,82,60,81
64,82,54,81
64,82,63,81
64,82,53,81
64,82,54,81
64,82,58,81
64,82,67,81
64,82,69,81
64,82,61,81
64,82,61,81
64,82,61,81
64,82,64,81
64,82,61,81
65,82,56,81
65,82,63,81
65,82,56,81
65,82,57,81
65,82,60,81
65,82,61,81
65,82,64,81
65,82,49,81
65,82,60,81
65,82,58,81
65,82,57,81
65,82,58,81
65,82,58,81
65,82,59,81
65,82,58,81
65,82,60,81
65,82,60,81
65,82,60,81
65,82,60,81
65,82,60,81
65,82,59,81
65,82,58,81
65,82,58,81
65,82,57,81
65,82,59,81
65,82,59,81
65,82,52,81
65,82,51,81
65,82,50,81
65,82,49,81
65,82,49,81
65,82,64,81
66,82,63,81
66,82,63,81
66,82,63,81
66,82,63,81
66,82,52,81
66,82,63,81
66,82,63,81
66,82,58,81
66,82,52,81
66,82,55,81
66,82,65,81
66,82,59,81
66,82,51,81
66,82,65,81
66,82,58,81
66,82,59,81
66,82,58,81
66,82,62,81
66,82,66,81
66,82,66,81
66,82,66,81
66,82,66,81
66,82,66,81
66,82,59,81
66,82,61,81
66,82,64,81
67,82,51,81
67,82,51,81
67,82,51,81
67,82,63,81
67,82,56,81
67,82,57,81
67,82,58,81
67,82,58,81
67,82,52,81
67,82,54,81
67,82,54,81
67,82,60,81
67,82,61,81
67,82,61,81
67,82,67,81
67,82,67,81
67,82,60,81
67,82,61,81
67,82,65,81
67,82,63,81
67,82,64,81
67,82,64,81
67,82,53,81
67,82,52,81
67,82,45,81
67,82,59,81
68,82,49,81
68,82,56,81
68,82,53,81
68,82,52,81
68,82,51,81
68,82,56,81
68,82,55,81
68,82,55,81
68,82,59,81
68,82,59,81
68,82,58,81
68,82,72,82
68,82,70,82
68,82,71,82
68,82,71,82
68,82,70,82
68,82,70,82
69,82,70,82
69,82,71,82
69,82,70,82
69,82,71,82
69,82,72,82
69,82,73,82
69,82,73,82
69,82,72,82
69,82,72,82
69,82,72,82
69,82,70,82
69,82,70,82
69,82,69,82
69,82,65,82
69,82,63,82
69,82,68,82
69,82,52,82
69,82,50,82
69,82,56,82
69,82,56,82
69,82,40,82
69,82,64,82
69,82,57,82
69,82,58,82
69,82,59,82
69,82,60,82
69,82,60,82
70,82,60,82
70,82,61,82
70,82,56,82
70,82,55,82
70,82,56,82
71,82,56,82
71,82,56,82
71,82,56,82
72,82,56,82
30,83,65,82
30,83,50,82
30,83,62,82
30,83,50,82
31,83,39,82
31,83,39,82
31,83,40,82
32,83,41,82
32,83,42,82
32,83,43,82
33,83,40,82
38,83,39,82
38,83,31,82
38,83,33,82
38,83,34,82
38,83,35,82
38,83,36,82
38,83,37,82
38,83,37,82
38,83,68,82
38,83,58,82
38,83,61,82
38,83,65,82
38,83,62,82
38,83,61,82
38,83,59,82
38,83,63,82
38,83,62,82
38,83,59,82
38,83,59,82
38,83,61,82
43,83,66,82
43,83,61,82
43,83,61,82
43,83,64,82
43,83,63,82
44,83,60,82
44,83,67,82
44,83,67,82
44,83,70,82
44,83,69,82
44,83,51,82
44,83,51,82
45,83,68,82
45,83,67,82
45,83,58,82
45,83,59,82
45,83,52,82
45,83,50,82
45,83,65,82
45,83,58,82
45,83,49,82
45,83,49,82
45,83,49,82
45,83,53,82
45,83,57,82
45,83,55,82
45,83,55,82
45,83,54,82
45,83,64,82
45,83,57,82
45,83,54,82
45,83,59,82
45,83,62,82
45,83,55,82
45,83,65,82
45,83,68,82
45,83,61,82
45,83,61,82
45,83,67,82
45,83,68,82
45,83,69,82
45,83,70,82
45,83,59,82
45,83,55,82
45,83,70,82
46,83,61,82
46,83,47,82
46,83,49,82
46,83,60,82
46,83,58,82
46,83,56,82
46,83,58,82
46,83,56,82
46,83,58,82
46,83,58,82
46,83,58,82
46,83,58,82
46,83,58,82
46,83,54,82
46,83,54,82
46,83,65,82
46,83,65,82
47,83,65,82
47,83,65,82
47,83,65,82
47,83,55,82
47,83,58,82
47,83,56,82
47,83,57,82
47,83,57,82
47,83,53,82
48,83,63,82
48,83,64,82
48,83,63,82
48,83,63,82
48,83,65,82
48,83,64,82
48,83,63,82
48,83,53,82
48,83,54,82
48,83,54,82
48,83,54,82
48,83,55,82
48,83,55,82
49,83,56,82
49,83,56,82
49,83,56,82
49,83,66,82
49,83,52,82
49,83,64,82
49,83,60,82
49,83,54,82
49,83,58,82
49,83,57,82
49,83,57,82
49,83,56,82
49,83,60,82
50,83,62,82
50,83,62,82
50,83,66,82
50,83,66,82
50,83,60,82
50,83,61,82
50,83,65,82
50,83,59,82
50,83,59,82
50,83,59,82
50,83,54,82
50,83,63,82
50,83,61,82
50,83,64,82
50,83,66,82
51,83,66,82
51,83,62,82
51,83,66,82
51,83,66,82
51,83,62,82
51,83,62,82
51,83,62,82
51,83,64,82
51,83,62,82
51,83,63,82
51,83,63,82
51,83,63,82
51,83,51,82
52,83,68,82
52,83,58,82
52,83,58,82
52,83,64,82
52,83,47,82
52,83,55,82
52,83,55,82
52,83,56,82
52,83,60,82
52,83,60,82
52,83,52,82
52,83,55,82
52,83,55,82
52,83,53,82
52,83,53,82
52,83,52,82
52,83,56,82
52,83,56,82
52,83,59,82
52,83,51,82
52,83,52,82
53,83,63,82
53,83,63,82
53,83,63,82
53,83,63,82
53,83,63,82
53,83,63,82
53,83,63,82
53,83,63,82
53,83,46,82
53,83,54,82
53,83,53,82
53,83,60,82
53,83,60,82
53,83,55,82
53,83,59,82
53,83,63,82
53,83,62,82
53,83,62,82
53,83,60,82
53,83,60,82
53,83,64,82
53,83,65,82
53,83,56,82
53,83,55,82
53,83,56,82
53,83,56,82
53,83,61,82
53,83,61,82
53,83,59,82
53,83,58,82
54,83,57,82
54,83,57,82
54,83,66,82
54,83,65,82
54,83,65,82
54,83,60,82
54,83,61,82
54,83,57,82
54,83,57,82
54,83,64,82
54,83,64,82
54,83,63,82
54,83,62,82
54,83,62,82
54,83,59,82
54,83,54,82
54,83,52,82
54,83,54,82
54,83,54,82
54,83,60,82
54,83,51,82
54,83,40,82
54,83,42,82
54,83,40,82
54,83,40,82
54,83,40,82
54,83,40,82
54,83,39,82
54,83,41,82
54,83,42,82
55,83,42,82
55,83,44,82
55,83,45,82
55,83,46,82
55,83,46,82
55,83,45,82
55,83,45,82
55,83,44,82
55,83,46,82
55,83,45,82
55,83,46,82
55,83,46,82
55,83,44,82
55,83,44,82
55,83,43,82
55,83,42,82
55,83,45,82
55,83,46,82
55,83,46,82
55,83,55,82
55,83,59,82
55,83,59,82
55,83,53,82
55,83,55,82
55,83,59,82
55,83,60,82
55,83,64,82
55,83,55,82
55,83,54,82
55,83,61,82
55,83,58,82
55,83,58,82
55,83,68,82
55,83,56,82
55,83,57,82
55,83,57,82
55,83,58,82
55,83,57,82
55,83,57,82
56,83,64,82
56,83,59,82
56,83,56,82
56,83,56,82
56,83,56,82
56,83,48,82
56,83,64,82
56,83,50,82
56,83,50,82
56,83,51,82
56,83,58,82
56,83,59,82
56,83,55,82
56,83,64,82
56,83,64,82
56,83,61,82
56,83,61,82
56,83,58,82
56,83,56,82
56,83,58,82
56,83,59,82
56,83,61,82
56,83,62,82
56,83,63,82
56,83,64,82
56,83,65,82
56,83,65,82
56,83,65,82
56,83,58,82
56,83,60,82
56,83,63,82
56,83,63,82
56,83,63,82
56,83,63,82
56,83,63,82
56,83,64,82
56,83,67,82
56,83,61,82
56,83,60,82
56,83,59,82
56,83,63,82
56,83,63,82
56,83,63,82
56,83,51,82
56,83,59,82
56,83,54,82
56,83,56,82
56,83,59,82
57,83,59,82
57,83,59,82
57,83,59,82
57,83,49,82
57,83,44,82
57,83,61,82
57,83,46,82
57,83,55,82
57,83,59,82
57,83,60,82
57,83,61,82
57,83,62,82
57,83,63,82
57,83,63,82
57,83,61,82
57,83,63,82
57,83,63,82
57,83,58,82
57,83,58,82
57,83,57,82
57,83,66,82
57,83,61,82
57,83,55,82
57,83,54,82
57,83,59,82
57,83,59,82
57,83,55,82
57,83,56,82
57,83,47,82
57,83,51,82
57,83,54,82
57,83,71,82
57,83,70,82
57,83,63,82
57,83,64,82
57,83,29,82
57,83,28,82
57,83,30,82
57,83,29,82
58,83,28,82
58,83,28,82
58,83,29,82
58,83,28,82
58,83,28,82
58,83,55,82
58,83,54,82
58,83,53,82
58,83,53,82
58,83,59,82
58,83,59,82
58,83,61,82
58,83,52,82
58,83,63,82
58,83,65,82
58,83,65,82
58,83,53,82
58,83,60,82
58,83,59,82
58,83,58,82
58,83,57,82
58,83,56,82
58,83,56,82
58,83,58,82
58,83,62,82
58,83,62,82
58,83,63,82
58,83,63,82
58,83,57,82
58,83,57,82
58,83,59,82
58,83,59,82
58,83,59,82
58,83,63,82
58,83,66,82
58,83,59,82
58,83,50,82
58,83,59,82
58,83,53,82
58,83,59,82
58,83,63,82
58,83,62,82
58,83,62,82
58,83,62,82
58,83,62,82
58,83,62,82
58,83,62,82
58,83,59,82
58,83,58,82
59,83,58,82
59,83,57,82
59,83,57,82
59,83,56,82
59,83,55,82
59,83,54,82
59,83,55,82
59,83,53,82
59,83,52,82
59,83,59,82
59,83,66,82
59,83,66,82
59,83,58,82
59,83,51,82
59,83,60,82
59,83,62,82
59,83,50,82
59,83,54,82
59,83,58,82
59,83,57,82
59,83,63,82
59,83,64,82
59,83,54,82
59,83,67,82
59,83,57,82
59,83,55,82
59,83,66,82
59,83,66,82
59,83,66,82
59,83,66,82
59,83,66,82
59,83,66,82
59,83,59,82
59,83,57,82
59,83,56,82
59,83,56,82
59,83,66,82
59,83,62,82
59,83,62,82
59,83,55,82
59,83,56,82
59,83,57,82
59,83,57,82
59,83,59,82
59,83,63,82
59,83,60,82
59,83,59,82
59,83,67,82
59,83,66,82
60,83,65,82
60,83,65,82
60,83,60,82
60,83,61,82
60,83,61,82
60,83,52,82
60,83,65,82
60,83,58,82
60,83,59,82
60,83,60,82
60,83,56,82
60,83,61,82
60,83,50,82
60,83,53,82
60,83,63,82
60,83,44,82
60,83,51,82
60,83,50,82
60,83,49,82
60,83,48,82
60,83,47,82
60,83,47,82
60,83,53,82
60,83,60,82
60,83,64,82
60,83,64,82
60,83,66,82
60,83,65,82
60,83,66,82
60,83,67,82
60,83,68,82
60,83,69,82
60,83,62,82
60,83,63,82
60,83,55,82
60,83,61,82
60,83,62,82
60,83,63,82
60,83,63,82
60,83,58,82
60,83,59,82
60,83,58,82
60,83,54,82
60,83,54,82
60,83,54,82
60,83,54,82
60,83,62,82
60,83,58,82
60,83,58,82
60,83,63,82
60,83,63,82
61,83,58,82
61,83,58,82
61,83,62,82
61,83,65,82
61,83,56,82
61,83,57,82
61,83,56,82
61,83,61,82
61,83,61,82
61,83,57,82
61,83,54,82
61,83,55,82
61,83,52,82
61,83,55,82
61,83,63,82
61,83,58,82
61,83,62,82
61,83,55,82
61,83,63,82
61,83,64,82
61,83,63,82
61,83,62,82
61,83,62,82
61,83,62,82
61,83,61,82
61,83,61,82
61,83,60,82
61,83,45,82
61,83,62,82
61,83,63,82
61,83,63,82
61,83,64,82
61,83,48,82
61,83,54,82
61,83,54,82
61,83,53,82
61,83,54,82
61,83,54,82
61,83,53,82
61,83,55,82
61,83,55,82
61,83,55,82
61,83,54,82
61,83,52,82
61,83,52,82
61,83,52,82
61,83,53,82
61,83,52,82
61,83,52,82
61,83,52,82
61,83,51,82
61,83,59,82
61,83,61,82
61,83,60,82
61,83,53,82
61,83,53,82
61,83,53,82
61,83,52,82
61,83,52,82
61,83,52,82
61,83,53,82
61,83,52,82
61,83,51,82
62,83,52,82
62,83,52,82
62,83,53,82
62,83,53,82
62,83,60,82
62,83,64,82
62,83,58,82
62,83,62,82
62,83,62,82
62,83,61,82
62,83,54,82
62,83,64,82
62,83,67,82
62,83,66,82
62,83,66,82
62,83,66,82
62,83,66,82
62,83,66,82
62,83,61,82
62,83,61,82
62,83,61,82
62,83,64,82
62,83,53,82
62,83,54,82
62,83,62,82
62,83,57,82
62,83,57,82
62,83,60,82
62,83,57,82
62,83,57,82
62,83,54,82
62,83,54,82
62,83,53,82
62,83,53,82
62,83,50,82
62,83,51,82
62,83,56,82
62,83,62,82
63,83,54,82
63,83,51,82
63,83,52,82
63,83,52,82
63,83,44,82
63,83,44,82
63,83,48,82
63,83,54,82
63,83,48,82
63,83,49,82
63,83,50,82
63,83,51,82
63,83,51,82
63,83,61,82
63,83,61,82
63,83,58,82
63,83,53,82
63,83,55,82
63,83,56,82
63,83,57,82
63,83,57,82
63,83,54,82
63,83,59,82
63,83,60,82
63,83,63,82
63,83,61,82
63,83,61,82
63,83,44,82
63,83,52,82
63,83,46,82
63,83,53,82
63,83,42,82
64,83,53,82
64,83,50,82
64,83,55,82
64,83,51,82
64,83,43,82
64,83,43,82
64,83,45,82
64,83,46,82
64,83,47,82
64,83,49,82
64,83,48,82
64,83,49,82
64,83,49,82
64,83,44,82
64,83,41,82
64,83,42,82
64,83,41,82
64,83,42,82
64,83,41,82
64,83,41,82
64,83,41,82
64,83,44,82
64,83,43,82
64,83,42,82
64,83,41,82
64,83,40,82
64,83,41,82
64,83,42,82
64,83,42,82
64,83,43,82
65,83,49,82
65,83,48,82
65,83,59,82
65,83,48,82
65,83,48,82
65,83,59,82
65,83,56,82
65,83,60,82
65,83,60,82
65,83,60,82
65,83,53,82
65,83,54,82
65,83,56,82
65,83,58,82
65,83,59,82
65,83,62,82
65,83,62,82
65,83,62,82
65,83,62,82
65,83,56,82
66,83,50,82
66,83,62,82
66,83,61,82
66,83,57,82
66,83,53,82
66,83,54,82
66,83,53,82
66,83,53,82
66,83,55,82
66,83,56,82
66,83,56,82
66,83,57,82
66,83,57,82
66,83,53,82
66,83,53,82
66,83,52,82
66,83,50,82
66,83,54,82
66,83,63,82
66,83,63,82
66,83,58,82
66,83,54,82
66,83,59,82
66,83,47,82
66,83,61,82
66,83,60,82
67,83,56,82
67,83,47,82
67,83,42,82
67,83,55,82
67,83,59,82
67,83,59,82
67,83,59,82
67,83,59,82
67,83,58,82
67,83,58,82
67,83,65,82
67,83,64,82
67,83,59,82
67,83,59,82
67,83,59,82
68,83,65,82
68,83,55,82
68,83,63,82
68,83,62,82
68,83,64,82
68,83,57,82
68,83,59,82
68,83,55,82
68,83,55,82
68,83,54,82
69,83,53,82
69,83,65,82
69,83,65,82
69,83,54,82
69,83,55,82
69,83,57,82
69,83,51,82
69,83,62,82
69,83,54,82
70,83,60,82
70,83,46,82
70,83,51,82
71,83,54,82
31,84,56,82
31,84,56,82
31,84,53,82
31,84,46,82
31,84,56,82
32,84,59,82
32,84,59,82
32,84,55,82
32,84,64,82
33,84,55,82
39,84,66,82
41,84,63,82
41,84,57,82
41,84,67,82
41,84,58,82
41,84,62,82
43,84,59,82
43,84,66,82
43,84,63,82
44,84,59,82
44,84,62,82
44,84,66,82
44,84,65,82
44,84,63,82
44,84,53,82
45,84,52,82
45,84,52,82
45,84,61,82
45,84,61,82
45,84,58,82
45,84,52,82
45,84,54,82
45,84,66,82
46,84,60,82
46,84,60,82
46,84,65,82
46,84,62,82
47,84,58,82
47,84,68,82
47,84,63,82
47,84,63,82
47,84,63,82
47,84,63,82
47,84,63,82
47,84,64,82
47,84,59,82
47,84,55,82
47,84,69,82
47,84,66,82
47,84,50,82
47,84,47,82
47,84,51,82
47,84,39,82
48,84,38,82
48,84,38,82
48,84,47,82
48,84,39,82
48,84,44,82
48,84,36,82
48,84,35,82
48,84,35,82
48,84,44,82
48,84,46,82
48,84,46,82
48,84,45,82
48,84,45,82
48,84,46,82
48,84,47,82
48,84,47,82
49,84,50,82
49,84,39,82
49,84,67,82
49,84,69,82
49,84,70,82
49,84,70,82
49,84,70,82
50,84,70,82
50,84,43,82
50,84,65,82
50,84,65,82
50,84,57,82
50,84,61,82
50,84,55,82
50,84,63,82
50,84,54,82
50,84,55,82
50,84,59,82
50,84,66,82
50,84,60,82
50,84,60,82
50,84,61,82
50,84,61,82
50,84,62,82
51,84,63,82
51,84,63,82
51,84,64,82
51,84,63,82
51,84,62,82
51,84,62,82
51,84,58,82
51,84,59,82
51,84,58,82
51,84,57,82
51,84,57,82
51,84,64,82
51,84,63,82
52,84,57,82
52,84,58,82
52,84,59,82
52,84,61,82
52,84,64,82
52,84,50,82
52,84,59,82
52,84,57,82
52,84,55,82
52,84,56,82
52,84,59,82
52,84,59,82
52,84,60,82
52,84,59,82
52,84,58,82
52,84,58,82
52,84,58,82
53,84,57,82
53,84,57,82
53,84,58,82
53,84,59,82
53,84,61,82
53,84,61,82
53,84,64,82
53,84,64,82
53,84,62,82
53,84,52,82
53,84,52,82
53,84,64,82
53,84,64,82
53,84,59,82
53,84,60,82
53,84,60,82
53,84,56,82
53,84,64,82
53,84,58,82
53,84,52,82
53,84,64,82
53,84,59,82
53,84,59,82
53,84,58,82
54,84,57,82
54,84,62,82
54,84,62,82
54,84,66,82
54,84,58,82
54,84,63,82
54,84,64,82
54,84,64,82
54,84,65,82
54,84,65,82
54,84,52,82
54,84,57,82
54,84,57,82
54,84,57,82
54,84,57,82
54,84,58,82
54,84,58,82
54,84,60,82
54,84,64,82
54,84,46,82
54,84,66,82
54,84,65,82
54,84,64,82
54,84,63,82
54,84,62,82
54,84,61,82
54,84,60,82
54,84,59,82
54,84,58,82
54,84,57,82
55,84,57,82
55,84,60,82
55,84,50,82
55,84,53,82
55,84,53,82
55,84,52,82
55,84,53,82
55,84,53,82
55,84,54,82
55,84,55,82
55,84,55,82
55,84,55,82
55,84,57,82
55,84,56,82
55,84,57,82
55,84,56,82
55,84,55,82
55,84,56,82
55,84,58,82
55,84,59,82
55,84,58,82
55,84,71,83
55,84,72,83
55,84,71,83
55,84,71,83
55,84,69,83
55,84,72,83
55,84,72,83
55,84,71,83
55,84,72,83
55,84,70,83
55,84,68,83
56,84,67,83
56,84,66,83
56,84,66,83
56,84,66,83
56,84,62,83
56,84,68,83
56,84,53,83
56,84,53,83
56,84,51,83
56,84,41,83
56,84,65,83
56,84,60,83
56,84,51,83
56,84,52,83
56,84,53,83
56,84,54,83
56,84,54,83
56,84,55,83
56,84,58,83
56,84,58,83
56,84,64,83
56,84,49,83
56,84,49,83
56,84,61,83
57,84,42,83
57,84,42,83
57,84,43,83
57,84,44,83
57,84,44,83
57,84,44,83
57,84,42,83
57,84,41,83
57,84,41,83
57,84,32,83
57,84,32,83
57,84,69,83
57,84,69,83
57,84,38,83
57,84,58,83
57,84,58,83
57,84,52,83
57,84,52,83
57,84,62,83
57,84,62,83
57,84,62,83
57,84,65,83
57,84,63,83
57,84,60,83
57,84,60,83
57,84,60,83
57,84,60,83
58,84,63,83
58,84,63,83
58,84,67,83
58,84,68,83
58,84,69,83
58,84,70,83
58,84,70,83
58,84,50,83
58,84,50,83
58,84,62,83
58,84,62,83
58,84,51,83
58,84,51,83
58,84,52,83
58,84,63,83
58,84,68,83
58,84,67,83
58,84,58,83
58,84,51,83
58,84,51,83
58,84,66,83
58,84,59,83
58,84,50,83
58,84,50,83
58,84,50,83
58,84,52,83
58,84,58,83
58,84,55,83
58,84,64,83
58,84,64,83
58,84,64,83
58,84,64,83
58,84,64,83
58,84,58,83
58,84,59,83
58,84,59,83
58,84,59,83
58,84,59,83
58,84,54,83
58,84,60,83
59,84,62,83
59,84,56,83
59,84,66,83
59,84,67,83
59,84,67,83
59,84,68,83
59,84,68,83
59,84,59,83
59,84,61,83
59,84,60,83
59,84,60,83
59,84,60,83
59,84,71,83
59,84,71,83
59,84,56,83
59,84,62,83
59,84,48,83
59,84,48,83
59,84,60,83
59,84,60,83
59,84,58,83
59,84,57,83
59,84,59,83
59,84,59,83
59,84,57,83
59,84,57,83
59,84,64,83
59,84,56,83
59,84,57,83
59,84,57,83
59,84,54,83
59,84,53,83
59,84,52,83
59,84,52,83
59,84,64,83
59,84,66,83
59,84,65,83
59,84,64,83
59,84,64,83
59,84,63,83
59,84,64,83
59,84,54,83
59,84,57,83
59,84,65,83
59,84,53,83
59,84,65,83
60,84,61,83
60,84,54,83
60,84,54,83
60,84,55,83
60,84,56,83
60,84,57,83
60,84,59,83
60,84,61,83
60,84,61,83
60,84,61,83
60,84,60,83
60,84,60,83
60,84,65,83
60,84,65,83
60,84,65,83
60,84,65,83
60,84,55,83
60,84,64,83
60,84,63,83
60,84,66,83
60,84,67,83
60,84,63,83
60,84,68,83
60,84,65,83
60,84,65,83
60,84,63,83
60,84,63,83
60,84,62,83
60,84,50,83
60,84,49,83
60,84,67,83
60,84,68,83
60,84,68,83
60,84,67,83
60,84,67,83
60,84,59,83
60,84,58,83
60,84,48,83
60,84,56,83
60,84,55,83
60,84,57,83
60,84,61,83
60,84,61,83
60,84,53,83
60,84,56,83
60,84,56,83
60,84,56,83
60,84,54,83
60,84,60,83
60,84,60,83
60,84,51,83
60,84,51,83
60,84,52,83
60,84,53,83
60,84,54,83
61,84,55,83
61,84,56,83
61,84,56,83
61,84,52,83
61,84,52,83
61,84,66,83
61,84,66,83
61,84,47,83
61,84,55,83
61,84,55,83
61,84,53,83
61,84,53,83
61,84,62,83
61,84,63,83
61,84,63,83
61,84,60,83
61,84,55,83
61,84,55,83
61,84,58,83
61,84,64,83
61,84,59,83
61,84,66,83
61,84,66,83
61,84,66,83
61,84,56,83
61,84,60,83
61,84,59,83
61,84,67,83
61,84,66,83
61,84,56,83
61,84,57,83
61,84,57,83
61,84,58,83
61,84,57,83
61,84,58,83
61,84,58,83
61,84,55,83
61,84,53,83
61,84,59,83
61,84,52,83
61,84,42,83
61,84,41,83
61,84,44,83
61,84,45,83
61,84,45,83
61,84,44,83
61,84,46,83
62,84,47,83
62,84,44,83
62,84,44,83
62,84,45,83
62,84,44,83
62,84,44,83
62,84,45,83
62,84,46,83
62,84,46,83
62,84,47,83
62,84,46,83
62,84,44,83
62,84,44,83
62,84,45,83
62,84,43,83
62,84,42,83
62,84,43,83
62,84,43,83
62,84,44,83
62,84,45,83
62,84,44,83
62,84,55,83
62,84,53,83
62,84,56,83
62,84,58,83
62,84,60,83
62,84,65,83
62,84,65,83
62,84,56,83
62,84,54,83
62,84,62,83
62,84,56,83
62,84,57,83
62,84,65,83
62,84,58,83
62,84,57,83
62,84,59,83
62,84,60,83
62,84,61,83
62,84,62,83
62,84,63,83
62,84,63,83
62,84,49,83
63,84,49,83
63,84,50,83
63,84,50,83
63,84,59,83
63,84,58,83
63,84,55,83
63,84,58,83
63,84,59,83
63,84,60,83
63,84,61,83
63,84,61,83
63,84,59,83
63,84,57,83
63,84,57,83
63,84,59,83
63,84,60,83
63,84,61,83
63,84,58,83
63,84,59,83
63,84,60,83
64,84,61,83
64,84,62,83
64,84,62,83
64,84,57,83
64,84,62,83
64,84,61,83
64,84,62,83
64,84,63,83
64,84,62,83
64,84,63,83
64,84,64,83
64,84,51,83
64,84,60,83
64,84,55,83
64,84,56,83
64,84,60,83
64,84,60,83
64,84,50,83
64,84,45,83
64,84,45,83
64,84,62,83
64,84,55,83
64,84,62,83
64,84,62,83
64,84,56,83
64,84,56,83
64,84,65,83
64,84,60,83
64,84,60,83
64,84,59,83
64,84,55,83
65,84,48,83
65,84,52,83
65,84,55,83
65,84,71,83
65,84,64,83
65,84,64,83
65,84,64,83
65,84,64,83
65,84,64,83
65,84,64,83
65,84,64,83
65,84,64,83
65,84,64,83
65,84,69,83
65,84,63,83
65,84,58,83
65,84,54,83
65,84,58,83
65,84,61,83
65,84,52,83
65,84,64,83
65,84,54,83
65,84,59,83
66,84,59,83
66,84,64,83
66,84,60,83
66,84,59,83
66,84,60,83
66,84,61,83
66,84,56,83
66,84,59,83
66,84,63,83
66,84,60,83
66,84,58,83
66,84,63,83
66,84,66,83
66,84,60,83
66,84,51,83
66,84,51,83
66,84,51,83
67,84,51,83
67,84,51,83
67,84,51,83
67,84,51,83
67,84,51,83
67,84,51,83
67,84,51,83
67,84,51,83
67,84,60,83
67,84,54,83
67,84,58,83
68,84,62,83
68,84,63,83
69,84,61,83
69,84,62,83
69,84,62,83
69,84,61,83
70,84,60,83
70,84,56,83
70,84,56,83
71,84,54,83
71,84,56,83
31,85,56,83
31,85,61,83
31,85,52,83
32,85,52,83
32,85,52,83
32,85,54,83
42,85,55,83
43,85,56,83
43,85,56,83
43,85,54,83
44,85,59,83
44,85,59,83
44,85,66,83
44,85,59,83
44,85,65,83
44,85,52,83
44,85,61,83
44,85,62,83
44,85,63,83
44,85,64,83
45,85,65,83
45,85,65,83
45,85,62,83
45,85,62,83
45,85,50,83
45,85,55,83
45,85,55,83
45,85,59,83
45,85,56,83
46,85,56,83
46,85,67,83
46,85,67,83
46,85,56,83
46,85,60,83
46,85,65,83
46,85,55,83
46,85,54,83
46,85,53,83
46,85,52,83
46,85,52,83
46,85,52,83
46,85,60,83
46,85,62,83
46,85,53,83
47,85,52,83
47,85,52,83
47,85,61,83
47,85,58,83
47,85,57,83
47,85,58,83
47,85,58,83
47,85,51,83
48,85,60,83
48,85,60,83
48,85,57,83
48,85,62,83
48,85,49,83
48,85,48,83
48,85,47,83
48,85,46,83
49,85,45,83
49,85,45,83
49,85,54,83
49,85,64,83
49,85,54,83
49,85,64,83
49,85,65,83
50,85,70,83
50,85,70,83
50,85,71,83
51,85,70,83
51,85,69,83
51,85,59,83
51,85,59,83
51,85,63,83
51,85,64,83
51,85,65,83
51,85,66,83
51,85,66,83
51,85,62,83
51,85,55,83
51,85,60,83
51,85,57,83
51,85,59,83
51,85,59,83
51,85,65,83
51,85,64,83
51,85,63,83
51,85,62,83
51,85,61,83
51,85,61,83
52,85,57,83
52,85,57,83
52,85,57,83
52,85,65,83
52,85,65,83
52,85,54,83
52,85,57,83
52,85,57,83
52,85,58,83
52,85,54,83
52,85,60,83
52,85,59,83
52,85,58,83
53,85,57,83
53,85,56,83
53,85,55,83
53,85,54,83
53,85,53,83
53,85,52,83
