without,,maxent,
47,69,69,77
44,69,69,77
44,69,69,77
45,69,69,77
44,69,69,77
45,69,69,77
33,69,69,77
34,69,69,77
50,69,69,77
50,69,69,77
51,69,69,77
53,69,69,77
32,69,69,77
32,69,69,77
51,69,69,77
52,69,70,77
53,69,70,77
34,69,70,77
32,69,70,77
33,69,70,77
33,69,70,77
32,69,70,77
33,69,70,77
47,69,70,77
47,69,70,77
55,69,70,77
54,69,70,77
53,69,70,77
53,69,70,77
49,69,70,77
47,69,70,77
47,69,71,77
30,69,71,77
45,69,71,77
44,69,71,77
30,69,71,77
45,69,71,77
44,69,71,77
52,69,71,77
59,69,71,77
57,69,71,77
54,69,71,77
51,69,71,77
65,69,71,77
45,69,71,77
51,69,71,77
53,69,71,77
34,69,71,77
52,69,71,77
51,69,71,77
42,69,71,77
51,69,71,77
55,69,72,77
48,69,72,77
32,69,72,77
25,69,72,77
61,69,72,77
60,69,72,77
63,69,72,77
64,69,72,77
64,69,72,77
66,69,72,77
66,69,72,77
67,69,72,77
68,69,72,77
67,69,72,77
55,69,72,77
54,69,72,77
54,69,73,77
65,69,73,77
66,69,73,77
54,69,73,77
51,69,73,77
51,69,73,77
61,69,74,77
61,69,74,77
58,69,74,77
33,69,74,77
40,69,74,77
40,69,74,77
54,69,75,77
56,69,76,77
59,69,76,77
59,69,76,77
59,69,76,77
59,69,76,77
58,69,76,77
58,69,26,76
59,69,27,76
48,69,27,76
56,69,27,76
56,69,28,76
48,69,28,76
56,69,28,76
54,69,28,76
54,69,28,76
49,69,28,76
45,69,29,76
39,69,29,76
54,69,29,76
61,69,29,76
65,69,29,76
65,69,29,76
55,69,30,76
53,69,30,76
41,69,30,76
38,69,30,76
68,69,30,76
41,69,30,76
58,69,31,76
57,69,31,76
57,69,31,76
58,69,31,76
58,69,31,76
60,69,31,76
59,69,31,76
60,69,31,76
61,69,31,76
65,69,31,76
65,69,31,76
65,69,32,76
42,69,32,76
40,69,32,76
39,69,32,76
42,69,32,76
42,69,32,76
42,69,32,76
43,69,32,76
42,69,32,76
41,69,32,76
41,69,32,76
43,69,33,76
44,69,33,76
62,69,33,76
49,69,33,76
49,69,33,76
61,69,33,76
52,69,33,76
54,69,33,76
69,69,33,76
48,69,33,76
58,69,33,76
57,69,34,76
60,69,34,76
48,69,34,76
62,69,34,76
59,69,34,76
55,69,34,76
59,69,34,76
54,69,34,76
44,69,34,76
51,69,34,76
55,69,34,76
51,69,35,76
53,69,35,76
54,69,35,76
54,69,35,76
44,69,35,76
51,69,35,76
39,69,36,76
69,69,36,76
69,69,36,76
43,69,36,76
34,69,36,76
58,69,36,76
59,69,36,76
37,69,36,76
36,69,36,76
60,69,36,76
61,69,36,76
62,69,37,76
62,69,37,76
62,69,37,76
66,69,37,76
67,69,37,76
67,69,37,76
70,69,37,76
70,69,37,76
68,69,37,76
68,69,37,76
67,69,37,76
67,69,38,76
67,69,38,76
68,69,38,76
69,69,38,76
50,69,38,76
50,69,38,76
56,69,39,76
56,69,39,76
61,69,39,76
52,69,39,76
55,69,39,76
58,69,39,76
60,69,40,76
58,69,40,76
53,69,40,76
43,69,41,76
50,69,41,76
47,69,41,76
52,69,41,76
43,69,41,76
48,69,41,76
41,69,42,76
30,69,42,76
41,69,42,76
30,69,42,76
61,69,42,76
55,69,42,76
48,69,43,76
49,69,43,76
58,69,43,76
58,69,44,76
61,69,44,76
51,69,44,76
53,69,45,76
48,69,45,76
43,69,45,76
44,69,46,76
49,69,46,76
49,69,46,76
50,69,47,76
49,69,47,76
49,69,47,76
48,69,48,76
47,69,48,76
48,69,48,76
48,69,48,76
47,69,48,76
48,69,48,76
47,69,49,76
47,69,49,76
51,69,49,76
50,69,49,76
43,69,49,76
43,69,49,76
45,69,50,76
44,69,50,76
44,69,50,76
43,69,50,76
44,69,50,76
44,69,50,76
45,69,51,76
45,69,51,76
53,69,51,76
52,69,51,76
52,69,51,76
52,69,51,76
52,69,51,76
54,69,51,76
54,69,51,76
56,69,51,76
32,69,51,76
56,69,52,76
56,69,52,76
55,69,52,76
56,69,52,76
55,69,52,76
55,69,52,76
37,69,52,76
37,69,52,76
56,69,52,76
56,69,52,76
55,69,52,76
55,69,53,76
57,69,53,76
59,69,53,76
60,69,53,76
60,69,53,76
61,69,53,76
60,69,53,76
31,69,53,76
59,69,53,76
59,69,53,76
60,69,53,76
61,69,53,76
60,69,53,76
30,69,53,76
30,69,53,76
30,69,53,76
61,69,54,76
62,69,54,76
53,69,54,76
58,69,54,76
58,69,54,76
60,69,54,76
61,69,54,76
62,69,54,76
61,69,54,76
63,69,54,76
58,69,54,76
56,69,54,76
72,69,54,76
59,69,54,76
52,69,54,76
36,69,54,76
36,69,55,76
45,69,55,76
58,69,55,76
58,69,55,76
58,69,55,76
50,69,55,76
42,69,55,76
41,69,55,76
40,69,55,76
39,69,55,76
38,69,55,76
37,69,56,76
36,69,56,76
35,69,56,76
35,69,56,76
62,69,56,76
64,69,56,76
36,69,56,76
36,69,56,76
50,69,56,76
63,69,56,76
64,69,56,76
63,69,56,76
63,69,56,76
42,69,56,76
41,69,56,76
62,69,56,76
62,69,57,76
63,69,57,76
64,69,57,76
64,69,57,76
40,69,57,76
39,69,57,76
37,69,57,76
36,69,57,76
36,69,57,76
64,69,57,76
65,69,57,76
64,69,57,76
63,69,57,76
48,69,57,76
35,69,57,76
50,69,57,76
48,69,58,76
49,69,58,76
48,69,58,76
48,69,58,76
42,69,58,76
50,69,58,76
51,69,58,76
40,69,58,76
40,69,58,76
40,69,58,76
53,69,58,76
56,69,58,76
49,69,58,76
61,69,58,76
58,69,58,76
55,69,58,76
56,69,59,76
58,69,59,76
52,69,59,76
52,69,59,76
52,69,59,76
59,69,59,76
51,69,59,76
52,69,59,76
58,69,59,76
55,69,59,76
59,69,59,76
60,69,59,76
52,69,59,76
60,69,59,76
60,69,59,76
55,69,59,76
39,69,60,76
42,69,60,76
55,69,60,76
52,69,60,76
44,69,60,76
44,69,60,76
45,69,60,76
44,69,60,76
44,69,60,76
43,69,60,76
43,69,60,76
43,69,60,76
43,69,60,76
42,69,60,76
40,69,60,76
52,69,60,76
40,69,61,76
39,69,61,76
53,69,61,76
53,69,61,76
52,69,61,76
52,69,61,76
54,69,61,76
54,69,61,76
56,69,61,76
56,69,61,76
56,69,61,76
55,69,62,76
55,69,62,76
56,69,62,76
45,69,62,76
45,69,62,76
44,69,62,76
43,69,62,76
43,69,62,76
62,69,62,76
63,69,62,76
61,69,62,76
48,69,63,76
47,69,63,76
47,69,63,76
47,69,63,76
48,69,63,76
49,69,63,76
60,69,63,76
53,69,63,76
56,69,63,76
55,69,63,76
54,69,63,76
55,69,63,76
54,69,63,76
54,69,63,76
50,69,63,76
54,69,63,76
52,69,64,76
52,69,64,76
47,69,64,76
59,69,64,76
60,69,64,76
61,69,64,76
61,69,64,76
61,69,64,76
60,69,64,76
61,69,64,76
60,69,64,76
60,69,64,76
59,69,64,76
58,69,64,76
57,69,64,76
58,69,64,76
58,69,64,76
41,69,64,76
41,69,64,76
63,69,64,76
67,69,64,76
52,69,65,76
68,69,65,76
57,69,65,76
57,69,65,76
57,69,65,76
56,69,65,76
55,69,65,76
54,69,65,76
53,69,65,76
52,69,65,76
51,69,65,76
50,69,65,76
49,69,65,76
48,69,65,76
47,69,65,76
47,69,65,76
51,69,65,76
51,69,65,76
59,69,65,76
52,69,65,76
54,69,65,76
39,69,66,76
39,69,66,76
54,69,66,76
35,69,66,76
36,69,66,76
36,69,66,76
43,69,66,76
43,69,66,76
44,69,66,76
43,69,66,76
44,69,66,76
47,69,66,76
49,69,66,76
49,69,66,76
49,69,66,76
27,69,66,76
27,69,67,76
68,69,67,76
68,69,67,76
61,69,67,76
57,69,67,76
62,69,67,76
62,69,67,76
61,69,67,76
56,69,67,76
56,69,67,76
54,69,67,76
54,69,67,76
53,69,67,76
55,69,67,76
55,69,67,76
60,69,67,76
59,69,68,76
59,69,68,76
60,69,68,76
61,69,68,76
53,69,68,76
56,69,68,76
56,69,68,76
53,69,68,76
71,69,68,76
50,69,68,76
53,69,68,76
60,69,68,76
60,69,68,76
53,69,68,76
55,69,68,76
52,69,68,76
61,69,69,76
59,69,69,76
60,69,69,76
59,69,69,76
66,69,69,76
49,69,69,76
66,69,69,76
66,69,69,76
64,69,69,76
63,69,69,76
61,69,69,76
61,69,69,76
61,69,69,76
48,69,69,76
49,69,69,76
68,69,69,76
67,69,70,76
66,69,70,76
51,69,70,76
52,69,70,76
53,69,70,76
53,69,70,76
59,69,70,76
58,69,70,76
52,69,70,76
53,69,70,76
53,69,70,76
65,69,70,76
66,69,70,76
59,69,70,76
54,69,70,76
53,69,70,76
65,69,71,76
65,69,71,76
65,69,71,76
52,69,71,76
54,69,71,76
54,69,71,76
64,69,71,76
66,69,71,76
65,69,71,76
54,69,71,76
53,69,71,76
55,69,71,76
56,69,71,76
63,69,71,76
61,69,71,76
61,69,71,76
55,69,72,76
54,69,72,76
54,69,72,76
54,69,72,76
54,69,72,76
52,69,72,76
51,69,72,76
50,69,72,76
52,69,72,76
52,69,72,76
53,69,72,76
52,69,72,76
53,69,72,76
52,69,72,76
51,69,72,76
50,69,72,76
50,69,73,76
54,69,73,76
55,69,73,76
53,69,73,76
53,69,73,76
55,69,73,76
58,69,74,76
52,69,74,76
49,69,74,76
50,69,74,76
49,69,74,76
50,69,74,76
49,69,75,76
49,69,76,76
50,69,25,75
50,69,27,75
52,69,27,75
60,69,27,75
60,69,28,75
59,69,28,75
48,69,28,75
54,69,28,75
60,69,28,75
60,69,28,75
60,69,28,75
52,69,28,75
63,69,28,75
58,69,28,75
54,69,28,75
59,69,29,75
62,69,29,75
61,69,29,75
60,69,29,75
59,69,29,75
58,69,29,75
57,69,29,75
56,69,29,75
55,69,29,75
54,69,29,75
53,69,29,75
53,69,29,75
50,69,29,75
49,69,29,75
47,69,29,75
47,69,29,75
51,69,30,75
45,69,30,75
43,69,30,75
45,69,30,75
55,69,30,75
48,69,30,75
42,69,30,75
40,69,30,75
31,69,30,75
31,69,30,75
30,69,30,75
30,69,30,75
45,69,30,75
30,69,30,75
30,69,30,75
31,69,30,75
41,69,31,75
44,69,31,75
45,69,31,75
44,69,31,75
44,69,31,75
42,69,31,75
39,69,31,75
40,69,31,75
40,69,31,75
41,69,31,75
42,69,31,75
40,69,31,75
40,69,31,75
41,69,31,75
41,69,31,75
40,69,31,75
40,69,32,75
38,69,32,75
39,69,32,75
38,69,32,75
39,69,32,75
33,69,32,75
36,69,32,75
49,69,32,75
49,69,32,75
49,69,32,75
37,69,32,75
57,69,32,75
66,69,32,75
56,69,32,75
56,69,32,75
52,69,32,75
52,69,33,75
60,69,33,75
60,69,33,75
69,69,33,75
68,69,33,75
69,69,33,75
52,69,33,75
65,69,33,75
61,69,33,75
65,69,33,75
48,69,33,75
45,69,33,75
52,69,33,75
36,69,33,75
36,69,33,75
55,69,33,75
55,69,34,75
35,69,34,75
59,69,34,75
52,69,34,75
48,69,34,75
58,69,34,75
55,69,34,75
45,69,34,75
45,69,34,75
48,69,34,75
47,69,34,75
48,69,34,75
47,69,34,75
47,69,34,75
65,69,34,75
24,69,34,75
23,69,35,75
23,69,35,75
23,69,35,75
22,69,35,75
23,69,35,75
62,69,35,75
33,69,35,75
33,69,35,75
33,69,35,75
64,69,35,75
64,69,35,75
64,69,36,75
63,69,36,75
63,69,36,75
64,69,36,75
63,69,36,75
64,69,36,75
35,69,36,75
59,69,36,75
59,69,36,75
64,69,36,75
61,69,36,75
64,69,36,75
67,69,36,75
67,69,36,75
55,69,36,75
36,69,36,75
52,69,37,75
55,69,37,75
57,69,37,75
43,69,37,75
58,69,37,75
44,69,37,75
47,69,37,75
49,69,37,75
43,69,37,75
47,69,37,75
38,69,37,75
65,69,38,75
49,69,38,75
44,69,38,75
40,69,39,75
33,69,39,75
36,69,39,75
34,69,39,75
41,69,39,75
44,69,39,75
43,69,40,75
40,69,40,75
37,69,40,75
38,69,40,75
39,69,40,75
41,69,40,75
41,69,41,75
42,69,41,75
41,69,41,75
42,69,42,75
51,69,42,75
45,69,42,75
43,69,43,75
29,69,43,75
57,69,43,75
52,69,43,75
69,69,43,75
60,69,43,75
53,69,44,75
54,69,44,75
56,69,44,75
67,69,45,75
64,69,45,75
66,69,45,75
50,69,46,75
56,69,46,75
56,69,46,75
51,69,47,75
38,69,47,75
50,69,47,75
59,69,48,75
58,69,48,75
58,69,48,75
58,69,48,75
58,69,48,75
58,69,48,75
58,69,49,75
44,69,49,75
52,69,49,75
47,69,49,75
45,69,49,75
55,69,49,75
50,69,50,75
55,69,50,75
62,69,50,75
58,69,50,75
58,69,50,75
59,69,50,75
58,69,51,75
60,69,51,75
59,69,51,75
59,69,51,75
58,69,51,75
58,69,51,75
60,69,51,75
58,69,51,75
61,69,51,75
68,69,51,75
63,69,51,75
62,69,52,75
64,69,52,75
64,69,52,75
65,69,52,75
65,69,52,75
45,69,52,75
65,69,52,75
66,69,52,75
65,69,52,75
65,69,52,75
50,69,52,75
50,69,53,75
52,69,53,75
53,69,53,75
52,69,53,75
52,69,53,75
69,69,53,75
69,69,53,75
50,69,53,75
51,69,53,75
52,69,53,75
70,69,53,75
70,69,54,75
69,69,54,75
45,69,54,75
52,69,54,75
67,69,54,75
66,69,54,75
67,69,54,75
68,69,54,75
68,69,54,75
68,69,54,75
69,69,54,75
55,69,54,75
52,69,54,75
56,69,54,75
42,69,54,75
63,69,54,75
56,69,55,75
56,69,55,75
69,69,55,75
57,69,55,75
57,69,55,75
51,69,55,75
51,69,55,75
50,69,55,75
50,69,55,75
50,69,55,75
51,69,55,75
52,69,55,75
60,69,55,75
54,69,55,75
56,69,55,75
57,69,55,75
41,69,56,75
50,69,56,75
63,69,56,75
52,69,56,75
52,69,56,75
48,69,56,75
60,69,56,75
55,69,56,75
49,69,56,75
51,69,56,75
35,69,56,75
48,69,56,75
53,69,56,75
53,69,56,75
44,69,56,75
51,69,56,75
44,69,57,75
51,69,57,75
52,69,57,75
36,69,57,75
45,69,57,75
55,69,57,75
57,69,57,75
57,69,57,75
35,69,57,75
34,69,57,75
58,69,57,75
60,69,57,75
60,69,57,75
35,69,57,75
60,69,57,75
61,69,57,75
62,69,58,75
62,69,58,75
62,69,58,75
33,69,58,75
34,69,58,75
61,69,58,75
59,69,58,75
58,69,58,75
63,69,58,75
64,69,58,75
66,69,58,75
54,69,58,75
54,69,58,75
55,69,58,75
55,69,58,75
49,69,58,75
47,69,59,75
55,69,59,75
44,69,59,75
61,69,59,75
61,69,59,75
61,69,59,75
38,69,59,75
38,69,59,75
59,69,59,75
40,69,59,75
40,69,59,75
62,69,59,75
62,69,59,75
63,69,59,75
64,69,59,75
58,69,59,75
58,69,60,75
53,69,60,75
53,69,60,75
48,69,60,75
48,69,60,75
55,69,60,75
50,69,60,75
67,69,60,75
67,69,60,75
47,69,60,75
47,69,60,75
62,69,61,75
62,69,61,75
55,69,61,75
59,69,61,75
40,69,61,75
63,69,61,75
63,69,61,75
57,69,61,75
48,69,61,75
48,69,61,75
37,69,61,75
59,69,61,75
47,69,61,75
45,69,61,75
45,69,61,75
39,69,61,75
39,69,62,75
40,69,62,75
31,69,62,75
31,69,62,75
56,69,62,75
56,69,62,75
41,69,62,75
61,69,62,75
61,69,62,75
45,69,62,75
55,69,62,75
41,69,62,75
41,69,62,75
54,69,62,75
60,69,62,75
53,69,62,75
53,69,62,75
44,69,62,75
50,69,62,75
68,69,62,75
69,69,62,75
69,69,63,75
69,69,63,75
69,69,63,75
69,69,63,75
44,69,63,75
47,69,63,75
57,69,63,75
57,69,63,75
58,69,63,75
58,69,63,75
44,69,63,75
54,69,63,75
54,69,63,75
33,69,63,75
54,69,63,75
37,69,63,75
38,69,64,75
39,69,64,75
40,69,64,75
41,69,64,75
42,69,64,75
42,69,64,75
61,69,64,75
37,69,64,75
58,69,64,75
37,69,64,75
45,69,64,75
45,69,64,75
36,69,64,75
43,69,64,75
53,69,64,75
53,69,64,75
52,69,64,75
51,69,64,75
51,69,64,75
44,69,64,75
45,69,64,75
52,69,65,75
41,69,65,75
45,69,65,75
44,69,65,75
44,69,65,75
44,69,65,75
52,69,65,75
52,69,65,75
39,69,65,75
38,69,65,75
38,69,65,75
40,69,65,75
45,69,65,75
47,69,65,75
48,69,65,75
55,69,65,75
55,69,65,75
64,69,65,75
37,69,65,75
56,69,65,75
58,69,65,75
57,69,66,75
57,69,66,75
58,69,66,75
59,69,66,75
58,69,66,75
39,69,66,75
39,69,66,75
60,69,66,75
53,69,66,75
52,69,66,75
55,69,66,75
41,69,66,75
51,69,66,75
49,69,66,75
52,69,66,75
36,69,66,75
44,69,66,75
49,69,66,75
44,69,66,75
54,69,66,75
45,69,66,75
32,69,67,75
54,69,67,75
36,69,67,75
48,69,67,75
47,69,67,75
47,69,67,75
49,69,67,75
50,69,67,75
52,69,67,75
44,69,67,75
63,69,67,75
22,70,67,75
40,70,67,75
34,70,67,75
43,70,67,75
45,70,67,75
54,70,67,75
63,70,67,75
62,70,67,75
61,70,67,75
61,70,67,75
61,70,68,75
50,70,68,75
55,70,68,75
63,70,68,75
52,70,68,75
56,70,68,75
52,70,68,75
55,70,68,75
56,70,68,75
48,70,68,75
49,70,68,75
50,70,68,75
51,70,68,75
52,70,68,75
53,70,68,75
54,70,68,75
54,70,69,75
54,70,69,75
54,70,69,75
54,70,69,75
55,70,69,75
50,70,69,75
53,70,69,75
49,70,69,75
55,70,69,75
52,70,69,75
43,70,69,75
51,70,69,75
42,70,69,75
41,70,69,75
40,70,69,75
21,70,69,75
20,70,70,75
20,70,70,75
39,70,70,75
40,70,70,75
40,70,70,75
48,70,70,75
49,70,70,75
49,70,70,75
50,70,70,75
67,70,70,75
57,70,70,75
58,70,70,75
55,70,70,75
55,70,70,75
58,70,70,75
58,70,70,75
61,70,71,75
61,70,71,75
66,70,71,75
66,70,71,75
58,70,71,75
57,70,71,75
49,70,71,75
49,70,71,75
47,70,71,75
47,70,71,75
56,70,71,75
39,70,71,75
47,70,71,75
60,70,71,75
46,70,71,75
43,70,71,75
43,70,72,75
49,70,72,75
50,70,72,75
49,70,72,75
50,70,72,75
50,70,72,75
43,70,72,75
42,70,72,75
42,70,72,75
58,70,72,75
40,70,72,75
40,70,72,75
57,70,72,75
56,70,72,75
68,70,72,75
69,70,72,75
60,70,73,75
59,70,73,75
60,70,73,75
58,70,73,75
56,70,73,75
54,70,73,75
70,70,74,75
70,70,74,75
52,70,74,75
52,70,75,75
50,70,77,75
66,70,77,75
65,70,77,75
50,70,78,75
59,70,78,75
60,70,78,75
56,70,27,74
59,70,27,74
62,70,27,74
57,70,28,74
61,70,28,74
62,70,28,74
62,70,28,74
60,70,28,74
62,70,28,74
62,70,29,74
58,70,29,74
53,70,29,74
51,70,29,74
51,70,29,74
42,70,29,74
42,70,29,74
47,70,29,74
49,70,29,74
47,70,29,74
58,70,29,74
47,70,30,74
47,70,30,74
41,70,30,74
29,70,30,74
51,70,30,74
57,70,30,74
56,70,30,74
58,70,30,74
58,70,30,74
60,70,30,74
60,70,30,74
60,70,31,74
61,70,31,74
59,70,31,74
39,70,31,74
38,70,31,74
58,70,31,74
58,70,31,74
56,70,31,74
36,70,31,74
35,70,31,74
55,70,31,74
55,70,31,74
35,70,31,74
47,70,31,74
52,70,31,74
54,70,31,74
56,70,32,74
59,70,32,74
66,70,32,74
48,70,32,74
61,70,32,74
62,70,32,74
48,70,32,74
60,70,32,74
53,70,32,74
53,70,32,74
53,70,32,74
53,70,32,74
53,70,32,74
53,70,32,74
53,70,32,74
57,70,32,74
47,70,33,74
44,70,33,74
66,70,33,74
48,70,33,74
48,70,33,74
45,70,33,74
38,70,33,74
36,70,33,74
57,70,33,74
51,70,33,74
55,70,33,74
51,70,33,74
49,70,33,74
49,70,33,74
50,70,33,74
49,70,33,74
49,70,34,74
49,70,34,74
48,70,34,74
48,70,34,74
45,70,34,74
46,70,34,74
47,70,34,74
45,70,34,74
45,70,34,74
45,70,34,74
45,70,34,74
44,70,34,74
45,70,34,74
46,70,34,74
45,70,34,74
45,70,34,74
45,70,35,74
44,70,35,74
45,70,35,74
45,70,35,74
44,70,35,74
35,70,35,74
34,70,35,74
50,70,35,74
54,70,35,74
33,70,35,74
55,70,35,74
55,70,35,74
33,70,35,74
56,70,35,74
34,70,35,74
33,70,35,74
32,70,36,74
33,70,36,74
33,70,36,74
56,70,36,74
56,70,36,74
50,70,36,74
55,70,36,74
54,70,36,74
53,70,36,74
32,70,36,74
48,70,36,74
48,70,36,74
48,70,36,74
29,70,36,74
31,70,36,74
31,70,36,74
46,70,37,74
45,70,37,74
45,70,37,74
29,70,37,74
28,70,37,74
28,70,37,74
53,70,37,74
47,70,37,74
58,70,37,74
58,70,37,74
58,70,37,74
53,70,38,74
50,70,38,74
50,70,38,74
64,70,38,74
62,70,38,74
62,70,38,74
46,70,39,74
52,70,39,74
53,70,39,74
53,70,39,74
54,70,39,74
35,70,39,74
52,70,40,74
43,70,40,74
51,70,40,74
56,70,40,74
48,70,40,74
31,70,40,74
26,70,41,74
64,70,41,74
55,70,41,74
54,70,42,74
66,70,42,74
65,70,42,74
65,70,43,74
53,70,43,74
55,70,43,74
56,70,44,74
64,70,44,74
65,70,44,74
52,70,45,74
53,70,45,74
54,70,45,74
55,70,46,74
56,70,46,74
56,70,46,74
59,70,46,74
59,70,46,74
34,70,46,74
34,70,47,74
60,70,47,74
41,70,47,74
53,70,47,74
52,70,47,74
52,70,47,74
57,70,48,74
57,70,48,74
53,70,48,74
54,70,48,74
55,70,48,74
56,70,48,74
57,70,48,74
57,70,48,74
58,70,48,74
61,70,48,74
60,70,48,74
59,70,49,74
59,70,49,74
57,70,49,74
56,70,49,74
56,70,49,74
59,70,49,74
55,70,50,74
55,70,50,74
56,70,50,74
59,70,50,74
59,70,50,74
49,70,50,74
56,70,50,74
49,70,50,74
57,70,50,74
55,70,50,74
53,70,50,74
48,70,51,74
46,70,51,74
40,70,51,74
53,70,51,74
62,70,51,74
56,70,51,74
66,70,51,74
52,70,51,74
42,70,51,74
39,70,51,74
69,70,51,74
42,70,51,74
58,70,51,74
57,70,51,74
59,70,51,74
59,70,51,74
42,70,52,74
66,70,52,74
44,70,52,74
44,70,52,74
47,70,52,74
65,70,52,74
43,70,52,74
41,70,52,74
40,70,52,74
40,70,52,74
41,70,52,74
41,70,52,74
40,70,52,74
41,70,52,74
42,70,52,74
41,70,52,74
42,70,53,74
42,70,53,74
43,70,53,74
43,70,53,74
43,70,53,74
42,70,53,74
43,70,53,74
42,70,53,74
42,70,53,74
42,70,53,74
64,70,53,74
63,70,53,74
61,70,53,74
61,70,53,74
63,70,53,74
50,70,53,74
61,70,54,74
61,70,54,74
53,70,54,74
54,70,54,74
69,70,54,74
49,70,54,74
58,70,54,74
58,70,54,74
59,70,54,74
61,70,54,74
62,70,54,74
63,70,55,74
64,70,55,74
64,70,55,74
49,70,55,74
63,70,55,74
60,70,55,74
56,70,55,74
59,70,55,74
53,70,55,74
45,70,55,74
52,70,55,74
56,70,56,74
50,70,56,74
52,70,56,74
45,70,56,74
47,70,56,74
52,70,56,74
55,70,56,74
40,70,56,74
69,70,56,74
44,70,56,74
34,70,56,74
68,70,56,74
59,70,56,74
59,70,56,74
59,70,56,74
60,70,56,74
59,70,57,74
60,70,57,74
59,70,57,74
36,70,57,74
36,70,57,74
59,70,57,74
63,70,57,74
38,70,57,74
69,70,57,74
69,70,57,74
69,70,57,74
67,70,57,74
67,70,57,74
69,70,57,74
70,70,57,74
70,70,57,74
71,70,58,74
57,70,58,74
62,70,58,74
62,70,58,74
51,70,58,74
53,70,58,74
55,70,58,74
57,70,58,74
60,70,58,74
59,70,58,74
48,70,58,74
48,70,58,74
54,70,58,74
49,70,58,74
49,70,58,74
53,70,58,74
53,70,59,74
44,70,59,74
51,70,59,74
47,70,59,74
44,70,59,74
42,70,59,74
29,70,59,74
29,70,59,74
42,70,59,74
62,70,59,74
56,70,59,74
49,70,59,74
49,70,59,74
50,70,59,74
62,70,59,74
50,70,59,74
58,70,60,74
57,70,60,74
58,70,60,74
58,70,60,74
59,70,60,74
49,70,60,74
45,70,60,74
45,70,60,74
46,70,60,74
45,70,60,74
45,70,60,74
48,70,60,74
48,70,60,74
48,70,60,74
49,70,60,74
47,70,60,74
48,70,61,74
48,70,61,74
50,70,61,74
51,70,61,74
51,70,61,74
50,70,61,74
50,70,61,74
50,70,61,74
51,70,61,74
71,70,61,74
71,70,61,74
43,70,61,74
43,70,61,74
52,70,61,74
44,70,61,74
45,70,61,74
44,70,62,74
44,70,62,74
45,70,62,74
44,70,62,74
44,70,62,74
44,70,62,74
44,70,62,74
44,70,62,74
52,70,62,74
43,70,62,74
53,70,62,74
52,70,62,74
53,70,62,74
53,70,62,74
53,70,62,74
43,70,62,74
43,70,62,74
43,70,62,74
44,70,62,74
55,70,62,74
55,70,62,74
55,70,63,74
40,70,63,74
39,70,63,74
39,70,63,74
39,70,63,74
37,70,63,74
38,70,63,74
55,70,63,74
37,70,63,74
60,70,63,74
59,70,63,74
59,70,63,74
59,70,63,74
59,70,63,74
61,70,63,74
61,70,63,74
66,70,63,74
67,70,63,74
66,70,63,74
29,70,63,74
30,70,63,74
60,70,64,74
61,70,64,74
60,70,64,74
60,70,64,74
31,70,64,74
54,70,64,74
59,70,64,74
61,70,64,74
57,70,64,74
61,70,64,74
61,70,64,74
62,70,64,74
59,70,64,74
58,70,64,74
57,70,64,74
56,70,64,74
56,70,64,74
56,70,64,74
56,70,64,74
57,70,64,74
58,70,64,74
57,70,65,74
57,70,65,74
57,70,65,74
72,70,65,74
60,70,65,74
53,70,65,74
37,70,65,74
45,70,65,74
58,70,65,74
57,70,65,74
57,70,65,74
37,70,65,74
51,70,65,74
63,70,65,74
65,70,65,74
37,70,65,74
50,70,65,74
35,70,65,74
64,70,65,74
27,70,65,74
27,70,65,74
28,70,66,74
27,70,66,74
27,70,66,74
27,70,66,74
27,70,66,74
28,70,66,74
28,70,66,74
40,70,66,74
42,70,66,74
38,70,66,74
63,70,66,74
64,70,66,74
64,70,66,74
63,70,66,74
49,70,66,74
50,70,66,74
50,70,67,74
49,70,67,74
41,70,67,74
42,70,67,74
43,70,67,74
44,70,67,74
44,70,67,74
54,70,67,74
56,70,67,74
56,70,67,74
50,70,67,74
41,70,67,74
62,70,67,74
59,70,67,74
59,70,67,74
56,70,67,74
60,70,68,74
61,70,68,74
62,70,68,74
63,70,68,74
64,70,68,74
64,70,68,74
57,70,68,74
58,70,68,74
58,70,68,74
59,70,68,74
62,70,68,74
61,70,69,74
60,70,69,74
60,70,69,74
60,70,69,74
60,70,69,74
53,70,69,74
52,70,69,74
52,70,69,74
64,70,69,74
64,70,69,74
53,70,69,74
59,70,70,74
56,70,70,74
61,70,70,74
56,70,70,74
56,70,70,74
51,70,70,74
59,70,70,74
59,70,70,74
55,70,70,74
40,70,70,74
43,70,70,74
55,70,70,74
53,70,70,74
44,70,70,74
44,70,70,74
45,70,70,74
45,70,71,74
42,70,71,74
42,70,71,74
42,70,71,74
41,70,71,74
40,70,71,74
40,70,71,74
52,70,71,74
52,70,71,74
51,70,71,74
47,70,71,74
