30,205,172,2.180851064,1.829787234,7.726702128,3.826914894,,,,,,,,
30,222,155,2.361702128,1.64893617,8.262446809,3.524255319,,,,,,,,
30,210,167,2.234042553,1.776595745,7.96287234,3.801702128,,,,,,,,
30,213,164,2.265957447,1.744680851,7.941808511,3.756170213,,,,,,,,
30,215,162,2.287234043,1.723404255,8.385531915,3.607021277,,,,,,,,
30,211,166,2.244680851,1.765957447,7.781808511,3.839468085,,,,,,,,
30,210,167,2.234042553,1.776595745,7.931170213,3.792978723,,,,,,,,
30,218,159,2.319148936,1.691489362,8.433617021,3.691276596,,,,,,,,
30,210,167,2.234042553,1.776595745,7.945319149,3.830212766,,,,,,,,
30,218,159,2.319148936,1.691489362,8.183085106,3.693191489,,,,,,,,
30,218,159,2.319148936,1.691489362,8.212446809,3.620106383,,,,,,,,
30,220,157,2.340425532,1.670212766,8.295851064,3.543191489,,,,,,,,
30,211,166,2.244680851,1.765957447,8.186808511,3.587659574,,,,,,,,
30,214,163,2.276595745,1.734042553,7.989893617,3.54106383,,,,,,,,
30,226,151,2.404255319,1.606382979,8.713191489,3.445319149,,,,,,,,
30,213,164,2.265957447,1.744680851,7.855957447,3.653617021,,,,,,,,
30,213,164,2.265957447,1.744680851,7.725425532,3.819255319,,,,,,,,
30,213,164,2.265957447,1.744680851,7.864468085,3.734468085,,,,,,,,
30,207,170,2.20212766,1.808510638,8.097446809,3.827021277,,,,,,,,
30,217,160,2.308510638,1.70212766,8.318510638,3.703829787,,,,,,,,
30,224,153,2.382978723,1.627659574,8.624893617,3.535744681,,,,,,,,
30,216,161,2.29787234,1.712765957,8.323510638,3.68893617,,,,,,,,
30,215,162,2.287234043,1.723404255,8.163191489,3.705425532,,,,,,,,
30,217,160,2.308510638,1.70212766,8.247340426,3.656595745,,,,,,,,
30,209,168,2.223404255,1.787234043,7.897234043,3.790212766,,,,,,,,
30,224,153,2.382978723,1.627659574,8.729468085,3.406276596,,,,,,,,
30,215,162,2.287234043,1.723404255,8.21106383,3.726170213,,,,,,,,
36,209,168,2.223404255,1.787234043,8.024893617,3.692765957,,,,,,,,
36,205,172,2.180851064,1.829787234,7.973829787,3.812340426,,,,,,,,
36,216,161,2.29787234,1.712765957,8.183723404,3.578510638,,,,,,,,
36,200,177,2.127659574,1.882978723,7.556489362,3.908829787,,,,,,,,
36,217,160,2.308510638,1.70212766,8.15712766,3.645106383,,,,,,,,
36,208,169,2.212765957,1.79787234,7.854680851,3.863723404,,,,,,,,
36,211,166,2.244680851,1.765957447,7.89712766,3.828510638,,,,,,,,
36,208,169,2.212765957,1.79787234,8.175957447,3.695319149,,,,,,,,
36,208,169,2.212765957,1.79787234,7.688191489,3.897978723,,,,,,,,
36,205,172,2.180851064,1.829787234,7.574787234,3.878085106,,,,,,,,
36,217,160,2.308510638,1.70212766,8.220851064,3.755106383,,,,,,,,
36,206,171,2.191489362,1.819148936,7.641170213,3.924893617,,,,,,,,
36,213,164,2.265957447,1.744680851,7.929893617,3.763404255,,,,,,,,
36,212,165,2.255319149,1.755319149,7.952340426,3.747234043,,,,,,,,
36,215,162,2.287234043,1.723404255,8.032021277,3.68893617,,,,,,,,
36,207,170,2.20212766,1.808510638,8.014468085,3.704680851,,,,,,,,
36,210,167,2.234042553,1.776595745,7.848404255,3.667659574,,,,,,,,
36,223,154,2.372340426,1.638297872,8.445106383,3.54106383,,,,,,,,
36,210,167,2.234042553,1.776595745,7.729893617,3.692446809,,,,,,,,
36,207,170,2.20212766,1.808510638,7.399893617,3.935212766,,,,,,,,
36,211,166,2.244680851,1.765957447,7.781489362,3.752553191,,,,,,,,
36,203,174,2.159574468,1.85106383,8.00287234,3.884468085,,,,,,,,
36,216,161,2.29787234,1.712765957,8.244042553,3.703829787,,,,,,,,
36,224,153,2.382978723,1.627659574,8.624893617,3.535744681,,,,,,,,
36,215,162,2.287234043,1.723404255,8.270319149,3.699574468,,,,,,,,
36,210,167,2.234042553,1.776595745,7.896382979,3.826914894,,,,,,,,
36,216,161,2.29787234,1.712765957,8.207978723,3.68106383,,,,,,,,
36,205,172,2.180851064,1.829787234,7.696170213,3.910425532,,,,,,,,
36,222,155,2.361702128,1.64893617,8.612446809,3.43393617,,,,,,,,
36,209,168,2.223404255,1.787234043,7.938404255,3.810212766,,,,,,,,
42,206,171,2.191489362,1.819148936,7.86,3.761914894,,,,,,,,
42,202,175,2.14893617,1.861702128,7.835531915,3.897446809,,,,,,,,
42,214,163,2.276595745,1.734042553,8.050744681,3.62106383,,,,,,,,
42,200,177,2.127659574,1.882978723,7.540638298,3.89606383,,,,,,,,
42,211,166,2.244680851,1.765957447,7.989148936,3.696170213,,,,,,,,
42,207,170,2.20212766,1.808510638,7.81212766,3.895638298,,,,,,,,
42,207,170,2.20212766,1.808510638,7.712234043,3.890425532,,,,,,,,
42,207,170,2.20212766,1.808510638,7.963191489,3.759148936,,,,,,,,
42,206,171,2.191489362,1.819148936,7.652021277,3.909680851,,,,,,,,
42,200,177,2.127659574,1.882978723,7.437553191,3.932340426,,,,,,,,
42,214,163,2.276595745,1.734042553,8.113723404,3.789468085,,,,,,,,
42,204,173,2.170212766,1.840425532,7.540106383,3.96,,,,,,,,
42,211,166,2.244680851,1.765957447,7.828829787,3.827234043,,,,,,,,
42,211,166,2.244680851,1.765957447,7.739574468,3.81106383,,,,,,,,
42,213,164,2.265957447,1.744680851,7.972446809,3.735744681,,,,,,,,
42,205,172,2.180851064,1.829787234,7.931489362,3.768510638,,,,,,,,
42,208,169,2.212765957,1.79787234,7.92712766,3.731489362,,,,,,,,
42,222,155,2.361702128,1.64893617,8.403617021,3.547446809,,,,,,,,
42,208,169,2.212765957,1.79787234,7.61393617,3.693510638,,,,,,,,
42,203,174,2.159574468,1.85106383,7.246702128,4.01393617,,,,,,,,
42,207,170,2.20212766,1.808510638,7.630425532,3.874893617,,,,,,,,
42,199,178,2.117021277,1.893617021,7.841170213,3.980212766,,,,,,,,
42,210,167,2.234042553,1.776595745,7.952553191,3.750638298,,,,,,,,
42,221,156,2.35106383,1.659574468,8.579148936,3.562340426,,,,,,,,
42,212,165,2.255319149,1.755319149,8.186276596,3.74106383,,,,,,,,
42,206,171,2.191489362,1.819148936,7.731489362,3.932234043,,,,,,,,
42,213,164,2.265957447,1.744680851,8.097340426,3.666170213,,,,,,,,
42,204,173,2.170212766,1.840425532,7.664787234,3.918404255,,,,,,,,
42,218,159,2.319148936,1.691489362,8.443297872,3.495638298,,,,,,,,
42,207,170,2.20212766,1.808510638,7.768191489,3.820851064,,,,,,,,
48,201,176,2.138297872,1.872340426,7.677021277,3.866170213,,,,,,,,
48,202,175,2.14893617,1.861702128,7.798297872,3.894255319,,,,,,,,
48,212,165,2.255319149,1.755319149,7.990106383,3.679574468,,,,,,,,
48,200,177,2.127659574,1.882978723,7.540638298,3.89606383,,,,,,,,
48,208,169,2.212765957,1.79787234,7.839148936,3.718510638,,,,,,,,
48,202,175,2.14893617,1.861702128,7.617553191,3.940319149,,,,,,,,
48,206,171,2.191489362,1.819148936,7.669680851,3.918085106,,,,,,,,
48,205,172,2.180851064,1.829787234,7.934468085,3.785744681,,,,,,,,
48,204,173,2.170212766,1.840425532,7.591382979,3.926702128,,,,,,,,
48,199,178,2.117021277,1.893617021,7.395,3.985531915,,,,,,,,
48,208,169,2.212765957,1.79787234,7.83287234,3.879893617,,,,,,,,
48,203,174,2.159574468,1.85106383,7.516702128,3.964255319,,,,,,,,
48,207,170,2.20212766,1.808510638,7.634148936,3.879361702,,,,,,,,
48,208,169,2.212765957,1.79787234,7.619361702,3.91212766,,,,,,,,
48,212,165,2.255319149,1.755319149,7.940531915,3.746382979,,,,,,,,
48,202,175,2.14893617,1.861702128,7.801702128,3.846170213,,,,,,,,
48,204,173,2.170212766,1.840425532,7.77393617,3.813404255,,,,,,,,
48,218,159,2.319148936,1.691489362,8.164255319,3.635744681,,,,,,,,
48,206,171,2.191489362,1.819148936,7.541595745,3.746702128,,,,,,,,
48,197,180,2.095744681,1.914893617,7.026489362,4.054361702,,,,,,,,
48,203,174,2.159574468,1.85106383,7.418723404,4.00787234,,,,,,,,
48,193,184,2.053191489,1.957446809,7.612446809,4.051489362,,,,,,,,
48,208,169,2.212765957,1.79787234,7.845106383,3.761276596,,,,,,,,
48,217,160,2.308510638,1.70212766,8.286702128,3.69,,,,,,,,
48,208,169,2.212765957,1.79787234,7.840531915,3.895319149,,,,,,,,
48,206,171,2.191489362,1.819148936,7.731489362,3.932234043,,,,,,,,
48,211,166,2.244680851,1.765957447,8.00393617,3.70787234,,,,,,,,
48,203,174,2.159574468,1.85106383,7.63287234,3.925851064,,,,,,,,
48,214,163,2.276595745,1.734042553,8.299361702,3.527553191,,,,,,,,
48,205,172,2.180851064,1.829787234,7.673510638,3.900638298,,,,,,,,
54,197,180,2.095744681,1.914893617,7.45787234,3.983191489,,,,,,,,
54,198,179,2.106382979,1.904255319,7.448297872,3.996382979,,,,,,,,
54,208,169,2.212765957,1.79787234,7.846489362,3.752978723,,,,,,,,
54,199,178,2.117021277,1.893617021,7.444893617,3.936489362,,,,,,,,
54,205,172,2.180851064,1.829787234,7.694468085,3.787659574,,,,,,,,
54,200,177,2.127659574,1.882978723,7.548085106,3.991382979,,,,,,,,
54,202,175,2.14893617,1.861702128,7.461170213,3.960638298,,,,,,,,
54,199,178,2.117021277,1.893617021,7.628404255,3.915851064,,,,,,,,
54,202,175,2.14893617,1.861702128,7.524361702,3.944787234,,,,,,,,
54,196,181,2.085106383,1.925531915,7.287765957,4.04,,,,,,,,
54,204,173,2.170212766,1.840425532,7.670106383,3.924574468,,,,,,,,
54,204,173,2.170212766,1.840425532,7.527340426,3.95893617,,,,,,,,
54,205,172,2.180851064,1.829787234,7.509680851,3.93787234,,,,,,,,
54,205,172,2.180851064,1.829787234,7.538723404,3.932553191,,,,,,,,
54,208,169,2.212765957,1.79787234,7.812446809,3.834255319,,,,,,,,
54,202,175,2.14893617,1.861702128,7.795531915,3.799574468,,,,,,,,
54,202,175,2.14893617,1.861702128,7.699468085,3.866595745,,,,,,,,
54,214,163,2.276595745,1.734042553,8.017446809,3.701702128,,,,,,,,
54,203,174,2.159574468,1.85106383,7.408617021,3.838191489,,,,,,,,
54,193,184,2.053191489,1.957446809,6.964787234,4.121382979,,,,,,,,
54,201,176,2.138297872,1.872340426,7.320851064,4.074893617,,,,,,,,
54,193,184,2.053191489,1.957446809,7.599680851,4.052234043,,,,,,,,
54,204,173,2.170212766,1.840425532,7.706914894,3.811276596,,,,,,,,
54,213,164,2.265957447,1.744680851,8.125,3.78787234,,,,,,,,
54,203,174,2.159574468,1.85106383,7.540531915,4.020425532,,,,,,,,
54,203,174,2.159574468,1.85106383,7.49212766,3.958829787,,,,,,,,
54,208,169,2.212765957,1.79787234,7.889042553,3.786595745,,,,,,,,
54,198,179,2.106382979,1.904255319,7.410531915,4.017340426,,,,,,,,
54,211,166,2.244680851,1.765957447,8.205744681,3.556276596,,,,,,,,
54,201,176,2.138297872,1.872340426,7.466170213,3.924042553,,,,,,,,
60,195,182,2.074468085,1.936170213,7.380212766,3.994893617,,,,,,,,
60,194,183,2.063829787,1.946808511,7.330212766,4.057659574,,,,,,,,
60,208,169,2.212765957,1.79787234,7.899680851,3.757234043,,,,,,,,
60,195,182,2.074468085,1.936170213,7.307659574,4.082234043,,,,,,,,
60,203,174,2.159574468,1.85106383,7.623085106,3.813829787,,,,,,,,
60,198,179,2.106382979,1.904255319,7.484255319,4.027553191,,,,,,,,
60,199,178,2.117021277,1.893617021,7.367553191,4.015957447,,,,,,,,
60,196,181,2.085106383,1.925531915,7.490106383,3.93393617,,,,,,,,
60,201,176,2.138297872,1.872340426,7.503085106,4.000106383,,,,,,,,
60,192,185,2.042553191,1.968085106,7.118617021,4.13893617,,,,,,,,
60,203,174,2.159574468,1.85106383,7.659468085,3.929893617,,,,,,,,
60,201,176,2.138297872,1.872340426,7.35712766,4.081276596,,,,,,,,
60,199,178,2.117021277,1.893617021,7.310744681,3.981489362,,,,,,,,
60,204,173,2.170212766,1.840425532,7.442978723,3.943191489,,,,,,,,
60,205,172,2.180851064,1.829787234,7.663510638,3.951276596,,,,,,,,
60,197,180,2.095744681,1.914893617,7.633297872,3.932021277,,,,,,,,
60,199,178,2.117021277,1.893617021,7.569893617,3.913617021,,,,,,,,
60,212,165,2.255319149,1.755319149,7.931276596,3.732553191,,,,,,,,
60,201,176,2.138297872,1.872340426,7.277446809,3.872234043,,,,,,,,
60,191,186,2.031914894,1.978723404,6.911595745,4.121382979,,,,,,,,
60,202,175,2.14893617,1.861702128,7.320851064,4.06212766,,,,,,,,
60,190,187,2.021276596,1.989361702,7.50606383,4.059680851,,,,,,,,
60,194,183,2.063829787,1.946808511,7.329255319,4.038191489,,,,,,,,
60,208,169,2.212765957,1.79787234,7.946808511,3.903297872,,,,,,,,
60,201,176,2.138297872,1.872340426,7.468191489,4.041702128,,,,,,,,
60,199,178,2.117021277,1.893617021,7.311276596,4.095744681,,,,,,,,
60,206,171,2.191489362,1.819148936,7.816702128,3.839787234,,,,,,,,
60,195,182,2.074468085,1.936170213,7.335,4.027978723,,,,,,,,
60,206,171,2.191489362,1.819148936,7.865319149,3.656276596,,,,,,,,
60,198,179,2.106382979,1.904255319,7.422553191,3.973617021,,,,,,,,
66,195,182,2.074468085,1.936170213,7.380212766,3.994893617,,,,,,,,
66,193,184,2.053191489,1.957446809,7.313191489,4.062978723,,,,,,,,
66,203,174,2.159574468,1.85106383,7.745425532,3.782340426,,,,,,,,
66,193,184,2.053191489,1.957446809,7.164042553,4.130106383,,,,,,,,
66,199,178,2.117021277,1.893617021,7.463723404,3.943191489,,,,,,,,
66,196,181,2.085106383,1.925531915,7.321489362,4.052021277,,,,,,,,
66,192,185,2.042553191,1.968085106,7.056382979,4.156914894,,,,,,,,
66,193,184,2.053191489,1.957446809,7.423085106,3.898829787,,,,,,,,
66,198,179,2.106382979,1.904255319,7.413723404,4.091595745,,,,,,,,
66,191,186,2.031914894,1.978723404,7.112234043,4.160212766,,,,,,,,
66,201,176,2.138297872,1.872340426,7.58712766,3.974574468,,,,,,,,
66,200,177,2.127659574,1.882978723,7.287978723,4.097234043,,,,,,,,
66,194,183,2.063829787,1.946808511,7.137340426,4.100638298,,,,,,,,
66,200,177,2.127659574,1.882978723,7.258085106,4.000851064,,,,,,,,
66,200,177,2.127659574,1.882978723,7.477340426,3.989574468,,,,,,,,
66,193,184,2.053191489,1.957446809,7.49712766,3.980957447,,,,,,,,
66,194,183,2.063829787,1.946808511,7.371170213,3.955319149,,,,,,,,
66,208,169,2.212765957,1.79787234,7.846382979,3.81787234,,,,,,,,
66,198,179,2.106382979,1.904255319,7.16893617,3.954148936,,,,,,,,
66,189,188,2.010638298,2,6.822234043,4.182021277,,,,,,,,
66,197,180,2.095744681,1.914893617,7.025106383,4.103617021,,,,,,,,
66,188,189,2,2.010638298,7.368829787,4.093723404,,,,,,,,
66,189,188,2.010638298,2,7.146808511,4.113191489,,,,,,,,
66,203,174,2.159574468,1.85106383,7.715638298,4.007553191,,,,,,,,
66,199,178,2.117021277,1.893617021,7.356489362,4.098085106,,,,,,,,
66,196,181,2.085106383,1.925531915,7.19,4.165957447,,,,,,,,
66,205,172,2.180851064,1.829787234,7.740106383,3.880212766,,,,,,,,
66,195,182,2.074468085,1.936170213,7.288191489,4.015212766,,,,,,,,
66,205,172,2.180851064,1.829787234,7.764255319,3.672234043,,,,,,,,
66,190,187,2.021276596,1.989361702,7.134255319,4.069361702,,,,,,,,
72,195,182,2.074468085,1.936170213,7.380212766,3.994893617,,,,,,,,
72,188,189,2,2.010638298,7.092978723,4.144893617,,,,,,,,
72,198,179,2.106382979,1.904255319,7.55606383,3.845106383,,,,,,,,
72,187,190,1.989361702,2.021276596,6.879893617,4.197340426,,,,,,,,
72,196,181,2.085106383,1.925531915,7.311595745,3.969787234,,,,,,,,
72,195,182,2.074468085,1.936170213,7.27893617,4.052021277,,,,,,,,
72,190,187,2.021276596,1.989361702,6.986170213,4.167553191,,,,,,,,
72,190,187,2.021276596,1.989361702,7.25287234,3.959042553,,,,,,,,
72,195,182,2.074468085,1.936170213,7.185,4.172446809,,,,,,,,
72,187,190,1.989361702,2.021276596,6.952234043,4.225106383,,,,,,,,
72,197,180,2.095744681,1.914893617,7.407446809,4.001170213,,,,,,,,
72,199,178,2.117021277,1.893617021,7.266702128,4.152553191,,,,,,,,
72,191,186,2.031914894,1.978723404,7.075638298,4.107021277,,,,,,,,
72,196,181,2.085106383,1.925531915,7.003829787,4.033829787,,,,,,,,
72,199,178,2.117021277,1.893617021,7.437978723,4.014042553,,,,,,,,
72,188,189,2,2.010638298,7.314148936,4.099042553,,,,,,,,
72,191,186,2.031914894,1.978723404,7.228617021,4.05212766,,,,,,,,
72,205,172,2.180851064,1.829787234,7.732553191,3.834893617,,,,,,,,
72,196,181,2.085106383,1.925531915,7.102978723,3.996702128,,,,,,,,
72,188,189,2,2.010638298,6.777553191,4.184148936,,,,,,,,
72,196,181,2.085106383,1.925531915,6.979042553,4.124893617,,,,,,,,
72,187,190,1.989361702,2.021276596,7.239042553,4.110744681,,,,,,,,
72,186,191,1.978723404,2.031914894,7.014893617,4.15893617,,,,,,,,
72,199,178,2.117021277,1.893617021,7.542234043,4.097978723,,,,,,,,
72,197,180,2.095744681,1.914893617,7.248297872,4.134574468,,,,,,,,
72,195,182,2.074468085,1.936170213,7.166595745,4.165957447,,,,,,,,
72,197,180,2.095744681,1.914893617,7.411382979,4.028085106,,,,,,,,
72,193,184,2.053191489,1.957446809,7.054148936,4.100319149,,,,,,,,
72,203,174,2.159574468,1.85106383,7.698297872,3.704148936,,,,,,,,
72,188,189,2,2.010638298,7.050212766,4.103404255,,,,,,,,
78,195,182,2.074468085,1.936170213,7.380212766,3.994893617,,,,,,,,
78,189,188,2.010638298,2,7.098297872,4.126808511,,,,,,,,
78,195,182,2.074468085,1.936170213,7.389042553,3.915319149,,,,,,,,
78,184,193,1.957446809,2.053191489,6.772446809,4.220744681,,,,,,,,
78,194,183,2.063829787,1.946808511,7.180425532,4.003829787,,,,,,,,
78,193,184,2.053191489,1.957446809,7.220425532,4.094574468,,,,,,,,
78,183,194,1.946808511,2.063829787,6.765957447,4.215425532,,,,,,,,
