Steps,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated,
1170,394,65,37,24,121,45,102,94
1170,387,66,47,24,110,41,91,94
1170,404,77,44,25,108,42,95,97
1170,401,74,42,24,116,46,97,88
1170,398,70,40,24,115,38,94,93
1170,391,65,42,21,104,38,92,101
1176,418,82,35,29,125,34,103,89
1176,390,65,44,25,109,37,95,96
1176,405,77,42,22,112,36,95,99
1176,420,91,42,26,119,41,99,89
1176,382,64,50,19,100,41,85,96
1176,406,73,37,21,115,40,98,97
1176,400,73,41,22,113,38,97,96
1176,398,71,42,25,121,43,96,91
1176,410,82,40,24,116,36,93,89
1176,381,64,54,23,103,39,91,94
1176,416,76,30,24,130,39,102,85
1176,401,77,44,25,108,44,99,97
1176,378,56,43,21,116,45,93,91
1176,411,82,40,24,115,38,102,93
1176,404,76,40,26,109,31,97,98
1176,393,75,51,24,102,40,88,91
1176,392,68,44,22,106,40,90,98
1176,407,77,40,24,121,44,102,91
1176,418,91,42,27,113,38,101,94
1176,408,84,44,26,122,42,96,82
1176,390,66,45,24,110,36,94,96
1176,405,80,44,24,112,38,98,92
1176,401,61,28,23,120,37,101,96
1176,394,70,46,27,109,32,98,99
1176,394,65,37,24,122,45,102,94
1176,387,66,47,24,110,41,91,94
1176,405,78,44,25,108,42,95,97
1176,402,75,42,24,116,46,97,87
1176,398,70,40,24,115,38,94,93
1176,391,65,42,21,106,38,92,101
1182,419,83,35,29,125,34,103,89
1182,390,65,44,25,109,37,95,96
1182,405,77,42,22,112,36,95,99
1182,421,92,42,26,119,41,99,89
1182,382,64,50,19,100,41,85,96
1182,406,73,37,21,115,40,98,97
1182,400,73,41,22,113,38,97,96
1182,398,71,42,25,121,43,96,91
1182,410,82,40,24,116,36,93,89
1182,381,64,54,23,104,39,91,94
1182,416,76,30,24,130,39,102,85
1182,401,77,44,25,108,44,99,97
1182,377,56,44,21,115,45,93,91
1182,411,82,40,24,115,38,102,93
1182,406,78,40,26,109,31,97,98
1182,393,75,51,24,102,40,88,91
1182,391,68,45,22,105,40,89,98
1182,407,77,40,25,121,44,103,91
1182,418,92,43,27,114,38,101,93
1182,408,84,44,26,122,42,96,82
1182,391,67,45,24,110,36,94,96
1182,405,80,44,24,112,38,98,92
1182,401,61,28,24,120,36,102,96
1182,396,72,46,27,109,32,98,99
1182,394,65,37,25,123,44,103,94
1182,387,66,47,24,110,41,91,94
1182,405,78,44,25,109,42,95,97
1182,402,75,42,25,116,45,98,87
1182,399,71,40,24,115,38,94,93
1182,392,66,42,21,108,38,92,100
1188,420,84,35,29,125,34,103,89
1188,391,66,44,25,109,37,95,96
1188,405,77,42,22,112,36,95,99
1188,421,93,43,26,118,41,98,90
1188,381,64,51,20,100,40,85,96
1188,406,73,37,22,115,39,99,97
1188,400,73,41,22,114,38,97,96
1188,398,71,42,25,121,43,96,91
1188,410,82,40,24,116,36,93,89
1188,381,64,54,23,104,39,91,94
1188,416,76,30,24,131,39,102,85
1188,401,77,44,25,108,44,99,97
1188,378,57,44,21,115,45,93,91
1188,411,82,40,24,116,38,102,93
1188,406,78,40,26,109,31,97,98
1188,393,75,51,24,101,40,88,92
1188,391,68,45,22,105,40,89,98
1188,408,78,40,25,121,44,103,91
1188,418,92,43,27,114,38,101,93
1188,408,84,44,26,121,42,96,83
1188,391,67,45,24,109,36,94,97
1188,404,80,45,24,111,38,97,92
1188,400,61,29,24,119,36,101,96
1188,396,72,46,27,111,32,98,99
1188,393,65,38,26,123,43,104,94
1188,387,66,47,24,111,41,91,94
1188,404,78,44,25,108,42,95,98
1188,403,76,42,25,116,45,98,87
1188,399,71,40,24,116,38,94,93
1188,390,66,44,21,107,38,90,100
1194,420,84,35,29,125,34,103,89
1194,391,66,44,25,109,37,95,96
1194,404,77,43,22,111,36,95,99
1194,420,93,44,26,117,41,97,90
1194,381,64,51,20,100,40,85,96
1194,406,73,37,22,115,39,99,97
1194,400,73,41,22,115,38,97,96
1194,398,71,42,25,121,43,96,91
1194,410,82,40,24,116,36,93,90
1194,381,64,54,23,104,39,91,94
1194,416,77,31,24,130,39,101,85
1194,401,77,44,26,108,43,100,97
1194,380,59,44,21,115,45,93,92
1194,411,82,40,24,116,38,102,93
1194,406,78,40,26,108,31,97,99
1194,394,76,51,24,102,40,88,92
1194,390,68,46,22,105,40,88,98
1194,408,79,41,25,120,44,103,91
1194,418,92,43,27,114,38,101,93
1194,408,84,44,26,120,42,96,85
1194,392,68,45,24,110,36,94,97
1194,403,80,46,24,109,38,97,93
1194,400,61,29,24,120,36,101,96
1194,397,73,46,27,111,32,98,99
1194,394,67,39,27,122,42,105,94
1194,386,66,48,24,110,41,90,94
1194,404,78,44,26,108,42,96,98
1194,403,76,42,25,116,45,98,87
1194,399,71,40,24,116,38,94,93
1194,390,66,44,21,106,38,90,101
1200,422,86,35,29,125,34,103,89
1200,391,66,44,25,110,37,95,96
1200,404,77,43,22,112,36,95,98
1200,420,93,44,26,118,42,97,89
1200,382,65,51,20,100,40,85,96
1200,406,73,37,22,115,39,99,97
1200,400,73,41,23,114,37,98,97
1200,398,71,42,26,121,42,97,91
1200,412,84,40,24,116,36,93,90
1200,381,64,54,23,103,39,91,95
1200,417,78,31,24,130,39,101,85
1200,403,79,44,26,108,43,100,97
1200,379,59,45,21,114,45,93,92
1200,412,83,40,24,115,38,102,94
1200,406,78,40,26,108,31,97,99
1200,394,76,51,24,103,40,88,91
1200,390,68,46,22,105,40,88,98
1200,409,80,41,25,121,44,103,91
1200,417,92,44,27,113,38,101,93
1200,407,84,45,26,120,42,95,85
1200,392,68,45,24,110,36,94,97
1200,403,80,46,24,110,38,97,93
1200,400,61,29,24,120,36,101,96
1200,397,73,46,27,111,32,98,99
1200,394,67,39,27,122,42,105,94
1200,386,66,48,24,112,41,90,94
1200,405,79,44,26,108,42,96,98
1200,404,77,42,25,116,45,98,87
1200,399,71,40,24,116,38,94,93
1200,390,66,44,21,106,38,90,101
1206,423,87,35,29,125,34,103,89
1206,392,67,44,25,110,37,95,96
1206,404,77,43,22,111,36,95,99
1206,420,93,44,26,118,42,97,89
1206,382,65,51,20,100,40,85,96
1206,406,73,37,22,116,39,99,97
1206,401,75,42,23,112,37,98,98
1206,399,72,42,26,121,42,97,91
1206,411,84,41,24,116,36,93,90
1206,381,64,54,23,103,39,91,95
1206,417,78,31,24,132,39,101,85
1206,404,80,44,26,109,43,100,97
1206,379,59,45,21,114,45,93,92
1206,412,83,40,24,115,38,102,94
1206,406,78,40,26,108,31,97,99
1206,394,76,51,24,103,40,88,92
1206,390,68,46,22,105,40,88,98
1206,410,81,41,25,121,44,103,91
1206,418,93,44,27,114,38,101,93
1206,408,85,45,26,120,42,95,85
1206,392,68,45,24,110,36,94,97
1206,403,80,46,25,109,37,98,94
1206,400,61,29,24,120,36,101,96
1206,397,73,46,27,111,32,98,99
1206,393,67,40,27,121,42,104,94
1206,386,67,49,24,111,41,90,94
1206,406,81,45,26,111,42,96,98
1206,405,78,42,25,116,45,98,87
1206,400,72,40,25,115,37,95,94
1206,391,67,44,22,108,38,91,100
1212,423,87,35,29,126,34,103,88
1212,392,67,44,25,110,37,95,96
1212,404,77,43,22,113,36,95,99
1212,420,93,44,26,119,42,97,89
1212,382,65,51,22,102,39,87,95
1212,406,73,37,23,117,38,100,97
1212,401,75,42,23,112,37,98,98
1212,399,72,42,26,121,42,97,91
1212,410,84,42,24,115,36,92,90
1212,381,64,54,23,103,39,91,95
1212,416,78,32,24,132,39,101,85
1212,403,80,45,26,107,43,99,98
1212,379,59,45,21,114,45,93,93
1212,412,83,40,24,114,38,102,95
1212,407,79,40,26,108,31,97,99
1212,394,76,51,24,103,40,88,91
1212,390,68,46,22,105,40,88,98
1212,410,82,42,25,120,44,102,91
1212,419,94,44,27,114,38,101,93
1212,408,85,45,26,120,42,95,85
1212,392,68,45,24,110,36,94,97
1212,403,80,46,25,109,37,98,94
1212,400,61,29,24,121,36,101,96
1212,397,73,46,27,112,32,98,99
1212,393,67,40,27,122,42,104,94
1212,385,67,49,24,111,41,90,95
1212,406,81,45,26,110,42,96,99
1212,405,78,42,25,116,45,98,87
1212,400,72,40,25,114,37,95,95
1212,390,67,45,23,107,37,92,100
1218,423,87,35,30,126,33,104,88
1218,392,67,44,25,110,37,95,95
1218,404,77,43,22,113,36,95,99
1218,420,93,44,26,120,42,97,89
1218,382,65,51,22,101,38,87,96
1218,406,73,37,24,118,37,101,97
1218,402,76,42,23,113,38,98,97
1218,400,73,42,26,123,42,97,91
1218,410,84,42,24,116,36,92,90
1218,381,64,54,23,104,39,91,95
1218,416,78,32,24,132,39,101,85
1218,403,80,45,26,107,43,99,98
1218,379,59,45,21,115,45,93,92
1218,410,83,42,24,112,38,102,95
1218,407,79,40,26,109,31,97,99
1218,394,76,51,25,103,39,89,91
1218,390,68,46,22,105,40,88,98
1218,410,82,42,25,123,45,102,90
1218,420,95,44,27,115,38,101,93
1218,408,85,45,26,120,42,95,85
1218,392,68,45,24,110,36,94,97
1218,403,80,46,25,109,37,98,94
1218,400,61,29,24,121,36,101,96
1218,397,73,46,27,112,32,98,99
1218,394,68,40,27,122,42,104,94
1218,384,67,50,24,110,41,89,95
1218,406,81,45,26,111,42,96,99
1218,405,79,43,25,115,45,97,87
1218,399,72,41,25,113,37,94,95
1218,390,67,45,23,108,37,92,100
1224,423,87,35,30,126,33,104,88
1224,392,67,44,25,111,37,95,95
1224,404,77,43,22,114,36,95,99
1224,420,93,44,26,120,42,97,89
1224,383,66,51,22,102,38,87,96
1224,407,74,37,24,120,37,101,97
1224,402,76,42,23,113,38,98,97
1224,400,73,42,26,124,42,97,91
1224,412,86,42,24,119,36,92,90
1224,382,65,54,23,104,39,91,95
1224,416,78,32,24,132,39,101,85
1224,405,82,45,26,107,43,99,98
1224,381,61,45,21,114,45,93,93
1224,410,83,42,24,113,38,102,95
1224,407,79,40,26,110,31,97,99
1224,394,76,51,25,103,39,89,91
1224,389,68,47,23,103,40,89,99
1224,410,82,42,25,125,45,102,90
1224,420,96,45,27,114,38,101,93
1224,408,85,45,26,121,42,95,85
1224,391,68,46,24,112,37,94,96
1224,403,80,46,25,110,37,98,94
1224,400,61,29,24,121,36,101,96
1224,396,73,47,27,113,33,98,98
1224,395,69,40,27,123,43,104,93
1224,383,67,51,25,110,41,89,95
1224,406,81,45,26,111,42,96,99
1224,405,79,43,25,115,45,97,87
1224,401,74,41,26,113,37,95,95
1224,390,67,45,23,108,37,92,100
1230,423,87,35,30,126,33,104,88
1230,391,67,45,25,110,37,95,95
1230,404,78,44,22,114,36,95,99
1230,420,93,44,26,120,42,97,89
1230,383,66,51,22,103,38,87,96
1230,406,74,38,24,120,37,100,97
1230,402,76,42,23,113,38,98,97
1230,399,73,43,26,123,42,96,91
1230,412,87,43,24,118,36,92,90
1230,380,65,56,23,102,39,91,95
1230,416,78,32,24,134,39,101,85
1230,406,83,45,26,108,43,99,98
1230,382,62,45,21,114,45,93,93
1230,410,84,43,24,112,38,101,95
1230,407,79,40,26,112,31,97,99
1230,394,76,51,26,103,38,90,91
1230,390,69,47,23,103,40,89,99
1230,411,83,42,26,126,44,103,90
1230,420,96,45,27,115,38,101,93
1230,408,85,45,26,122,42,95,85
1230,391,68,46,24,112,37,94,96
1230,404,81,46,25,112,37,98,94
1230,401,62,29,24,121,36,101,96
1230,396,73,47,27,115,33,98,98
1230,395,69,40,27,123,43,104,93
1230,384,68,51,25,111,41,89,96
1230,406,81,45,26,112,42,96,99
1230,404,79,43,25,114,45,97,88
1230,401,74,41,26,112,37,95,97
1230,391,68,45,23,108,37,92,100
1236,421,87,37,30,124,33,102,88
1236,391,67,45,25,111,37,95,95
1236,404,78,44,22,114,36,95,99
1236,421,94,44,26,120,42,97,89
1236,382,66,52,22,103,38,86,96
1236,405,74,39,24,120,37,99,97
1236,402,76,42,23,113,38,98,97
1236,399,73,43,26,124,42,96,91
1236,412,88,44,25,119,36,92,89
1236,380,65,56,24,102,38,92,95
1236,415,78,32,24,133,39,101,86
1236,406,83,45,26,108,43,99,98
1236,381,62,46,21,114,45,92,93
1236,410,84,43,25,114,37,102,95
1236,408,80,40,26,112,31,97,99
1236,393,76,52,26,102,38,90,91
1236,390,69,47,23,103,40,89,99
1236,412,84,42,26,127,44,103,90
1236,421,97,45,27,116,38,101,93
1236,407,85,46,26,122,42,95,85
1236,392,69,46,24,112,37,94,96
1236,404,81,46,25,112,37,98,94
1236,402,63,29,24,122,36,101,96
1236,395,73,48,27,115,33,98,98
1236,397,71,40,27,123,43,104,93
1236,384,68,51,25,112,41,89,96
1236,406,81,45,26,112,42,96,99
1236,404,79,43,25,115,45,97,88
1236,401,74,41,26,112,37,95,98
1236,392,69,45,23,109,37,92,100
1242,421,87,37,30,121,33,102,88
1242,391,67,45,25,108,37,95,95
1242,404,78,44,22,113,36,95,99
1242,421,94,44,26,119,43,97,88
1242,382,66,52,22,100,38,86,96
1242,405,74,39,24,117,37,99,97
1242,402,76,42,23,111,38,98,97
1242,400,74,43,26,121,42,96,91
1242,411,89,45,25,114,36,92,90
1242,380,65,56,24,99,38,92,95
1242,415,78,32,24,131,39,101,86
1242,406,83,45,26,106,43,99,98
1242,381,62,46,21,112,45,92,93
1242,410,85,44,25,110,37,102,95
1242,406,80,42,26,108,31,95,99
1242,393,76,52,26,99,38,90,91
1242,390,69,47,23,101,40,89,99
1242,412,84,42,26,126,44,103,90
1242,420,97,46,28,112,38,102,93
1242,406,85,47,26,118,42,94,86
1242,392,69,46,24,110,37,94,96
1242,406,83,46,25,109,37,98,94
1242,403,64,29,24,119,36,101,96
1242,396,74,48,27,112,33,98,98
1242,397,71,40,27,121,43,104,93
1242,384,68,51,25,110,41,89,96
1242,405,81,46,26,109,42,96,99
1242,404,80,44,25,112,45,96,88
1242,401,74,41,26,109,37,95,98
1242,394,71,45,23,107,36,92,99
1248,421,87,37,30,122,33,102,88
1248,392,68,45,25,108,37,95,95
1248,404,78,44,22,113,36,95,99
1248,421,94,44,26,119,43,97,88
1248,382,66,52,22,100,38,86,96
1248,404,74,40,24,118,37,98,97
1248,402,76,42,23,112,38,98,97
1248,399,74,44,26,120,42,95,91
1248,412,90,45,25,114,36,92,90
1248,381,66,56,24,99,38,92,95
1248,414,78,33,24,131,39,100,86
1248,406,83,45,26,106,43,99,99
1248,382,63,46,21,112,45,92,93
1248,409,85,45,26,109,37,102,95
1248,406,80,42,26,108,31,95,99
1248,393,76,52,26,99,38,90,91
1248,390,69,47,23,103,40,89,99
1248,413,85,42,26,126,44,103,90
1248,421,98,46,28,111,38,102,94
1248,407,86,47,26,119,42,94,86
1248,392,70,47,24,109,37,93,96
1248,404,83,48,25,108,38,97,93
1248,405,66,29,24,120,36,101,96
1248,396,74,48,27,112,33,98,98
1248,397,71,40,27,122,43,104,93
1248,385,69,51,25,110,41,89,96
1248,405,81,46,26,110,42,96,99
1248,404,80,44,25,113,45,96,87
1248,401,74,41,26,107,37,95,100
1248,393,71,46,23,107,36,92,99
1254,420,87,38,30,122,33,101,88
1254,392,68,45,25,108,37,95,95
1254,404,78,44,22,116,36,95,98
1254,421,95,45,26,118,43,97,88
1254,381,66,53,22,99,38,85,96
1254,405,75,40,24,118,37,98,97
1254,401,76,43,23,111,38,97,97
1254,399,74,44,26,120,42,95,91
1254,412,90,45,25,115,36,92,90
1254,381,66,56,24,101,38,92,95
1254,413,78,34,24,132,39,99,86
1254,406,83,45,26,106,43,99,99
1254,382,63,46,21,112,45,92,93
1254,410,86,45,26,110,36,102,95
1254,406,80,42,26,108,31,95,99
1254,393,76,52,27,99,37,91,91
1254,390,69,47,23,103,40,89,99
1254,413,85,42,26,126,44,103,90
1254,421,98,46,28,111,38,102,94
1254,407,87,48,26,118,42,93,86
1254,392,70,47,24,110,37,93,96
1254,404,83,48,25,108,38,97,93
1254,406,67,29,24,120,36,101,96
1254,396,74,48,27,113,34,98,97
1254,394,71,43,27,119,43,103,93
1254,384,69,52,25,109,41,89,96
1254,405,81,46,26,111,42,96,99
1254,404,80,44,25,113,45,96,87
1254,400,74,42,26,106,37,95,100
1254,393,71,46,23,107,36,92,99
1260,419,87,39,30,122,33,101,88
1260,392,68,45,25,109,37,95,95
1260,403,78,45,22,116,36,95,98
1260,421,95,45,26,118,43,97,88
1260,381,66,53,22,99,38,85,96
1260,404,75,41,24,118,37,97,96
1260,401,76,43,23,111,38,97,97
1260,399,74,44,26,121,42,95,91
1260,412,90,45,25,115,36,92,90
1260,382,68,57,24,101,38,92,95
1260,413,78,34,24,132,39,99,87
1260,406,83,45,26,107,43,99,99
1260,382,63,46,21,113,45,92,93
1260,410,86,45,26,111,36,102,95
1260,406,80,42,26,107,31,95,100
1260,392,76,53,27,99,37,90,91
1260,389,69,48,23,102,40,88,99
1260,413,85,42,26,126,44,103,90
1260,420,98,47,28,110,38,102,94
1260,407,87,48,26,117,42,93,87
1260,392,70,47,24,110,37,93,96
1260,405,84,48,25,108,38,97,93
1260,406,67,29,24,121,36,101,97
1260,395,74,49,27,114,35,97,96
1260,395,72,43,27,119,43,103,93
1260,384,69,52,25,109,41,89,96
1260,406,82,46,26,112,42,96,99
1260,404,80,44,25,114,45,96,87
1260,400,74,42,26,106,37,95,100
1260,394,72,46,23,108,36,92,98
1266,418,87,40,30,122,33,100,88
1266,392,68,45,25,109,37,95,95
1266,402,78,46,22,117,36,94,98
1266,421,95,45,26,118,43,97,89
1266,381,67,54,22,98,38,85,96
1266,404,75,41,24,120,37,97,96
1266,402,77,43,23,112,38,97,97
1266,399,74,44,26,122,42,95,91
1266,412,90,45,25,115,36,92,90
1266,382,69,58,24,101,38,92,95
1266,414,79,34,24,132,39,99,87
1266,406,83,45,26,107,43,99,99
1266,382,63,46,21,114,45,92,93
1266,410,86,45,26,111,36,102,95
1266,407,81,42,26,108,31,95,99
1266,393,77,53,27,99,37,90,91
1266,390,70,48,23,103,40,88,99
1266,412,85,43,26,127,44,102,90
1266,420,98,47,28,111,38,102,94
1266,407,87,48,26,117,42,93,87
1266,392,70,47,24,111,37,93,96
1266,405,84,48,25,108,38,97,93
1266,406,67,29,24,121,36,101,97
1266,394,74,50,27,114,35,97,97
1266,396,73,43,27,119,43,103,93
1266,384,69,52,25,109,41,89,96
1266,406,82,46,27,113,42,97,100
1266,404,80,44,25,114,45,96,87
1266,401,75,42,26,107,37,95,100
1266,394,72,46,23,109,36,92,98
1272,417,87,41,30,122,33,100,88
1272,392,68,45,25,109,37,95,95
1272,401,78,46,22,117,36,94,99
1272,421,95,45,26,119,43,97,89
1272,381,67,54,22,99,38,85,96
1272,405,76,41,24,121,37,97,96
1272,402,77,43,23,113,38,97,97
1272,399,74,44,26,122,42,95,91
1272,411,90,46,25,113,36,91,91
1272,383,70,58,24,102,38,92,95
1272,414,79,34,24,134,39,99,87
1272,406,83,45,26,108,43,99,99
1272,382,63,46,21,116,45,92,93
1272,410,86,45,26,112,37,102,94
1272,406,81,43,26,108,31,94,98
1272,393,77,53,27,100,37,90,91
1272,390,70,48,23,104,40,88,99
1272,411,85,44,26,127,44,101,90
1272,420,98,47,28,111,38,102,95
1272,407,87,48,26,117,42,93,87
1272,392,70,47,24,112,37,93,96
1272,405,85,49,25,107,38,97,93
1272,407,68,29,24,122,36,101,97
1272,394,74,50,27,114,35,97,97
1272,396,73,43,27,120,43,103,93
1272,384,69,52,25,111,41,89,96
1272,406,82,46,27,114,42,97,100
1272,404,80,44,25,115,45,96,87
1272,401,75,42,26,107,37,95,100
1272,394,72,46,23,111,36,92,98
1278,416,87,42,30,121,33,99,88
1278,390,68,47,25,108,37,95,95
1278,400,78,47,22,116,36,94,99
1278,420,95,46,26,119,43,97,89
1278,382,68,54,22,100,39,85,95
1278,406,77,41,24,122,37,97,96
1278,402,77,43,24,114,37,98,97
1278,398,74,44,26,121,42,95,92
1278,411,90,46,25,113,36,91,91
1278,384,71,58,24,102,38,92,95
1278,414,79,34,24,134,39,99,87
1278,406,83,45,27,108,42,100,99
1278,384,65,46,23,116,43,94,93
1278,410,86,45,26,113,37,102,94
1278,406,81,43,26,108,31,94,98
1278,392,77,54,28,99,36,90,90
1278,390,70,48,23,104,40,88,99
1278,412,86,44,26,128,44,101,90
1278,420,98,47,28,111,38,102,95
1278,407,87,48,26,117,42,93,87
1278,392,70,47,24,112,37,93,96
1278,405,85,49,25,109,38,97,93
1278,407,68,29,24,121,36,101,98
1278,395,75,50,27,113,35,97,98
1278,397,74,43,27,120,43,103,93
1278,384,69,52,25,111,41,89,96
1278,406,82,46,27,114,42,97,100
1278,404,80,44,25,114,45,96,88
1278,401,76,43,26,106,37,95,100
1278,393,72,47,23,111,36,91,98
1284,416,87,42,30,122,33,99,88
1284,389,68,48,25,109,38,94,93
1284,401,79,47,22,116,36,94,99
1284,419,95,46,27,119,42,98,90
1284,382,68,54,22,100,39,85,95
1284,407,78,41,24,122,38,97,96
1284,402,77,43,24,116,37,98,97
1284,397,74,45,26,121,42,94,92
1284,410,90,47,25,111,36,91,92
1284,384,71,58,25,102,37,93,95
1284,414,79,34,25,134,38,100,88
1284,406,83,45,28,109,41,101,99
1284,385,66,46,23,116,43,94,93
1284,410,86,45,26,112,37,102,95
1284,406,81,43,26,108,31,94,98
1284,390,77,56,28,97,36,88,90
1284,390,70,48,24,106,40,89,98
1284,413,87,44,26,130,44,101,90
1284,420,98,47,28,111,38,102,95
1284,406,87,49,26,116,42,92,87
1284,391,70,48,24,112,37,92,96
1284,405,85,49,25,110,38,97,93
1284,407,68,29,24,122,36,101,98
1284,394,75,51,27,113,35,97,98
1284,397,74,43,27,120,43,103,93
1284,383,69,53,25,110,41,88,96
1284,407,83,46,27,114,42,97,100
1284,403,80,45,25,114,45,95,88
1284,401,76,43,26,109,38,95,99
1284,392,72,48,23,111,36,91,98
1290,416,87,42,30,122,33,99,88
1290,389,68,48,25,110,38,94,93
1290,401,79,47,22,116,36,94,99
1290,419,95,46,28,121,41,99,89
1290,381,68,55,22,99,39,84,95
1290,407,78,41,24,122,39,97,95
1290,402,77,43,24,116,37,98,98
1290,397,74,45,26,121,42,94,92
1290,410,90,47,25,111,36,91,92
1290,384,71,58,25,103,37,93,95
1290,414,79,34,25,135,38,100,88
1290,406,83,45,28,111,41,101,99
1290,385,66,46,23,117,43,94,93
1290,410,86,45,26,112,37,102,95
1290,407,82,43,26,110,32,94,97
1290,391,78,56,28,99,36,88,90
1290,390,70,48,24,107,40,89,98
1290,412,87,45,26,129,44,101,90
1290,419,98,48,29,113,37,102,95
1290,406,87,49,26,115,42,92,88
1290,390,70,49,24,112,37,91,96
1290,404,85,50,25,110,38,96,93
1290,407,69,30,24,121,36,101,98
1290,394,75,51,27,113,35,97,98
1290,396,74,44,27,120,43,103,93
1290,383,69,53,25,111,41,88,96
1290,406,83,47,27,114,42,97,100
1290,404,81,45,26,115,44,96,88
1290,400,76,44,26,108,38,95,100
1290,392,73,49,23,111,36,90,98
1296,416,87,42,30,124,33,99,88
1296,389,68,48,25,112,38,94,93
1296,401,79,47,22,117,36,94,99
1296,419,95,46,29,123,40,100,89
1296,381,68,55,22,99,39,84,95
1296,407,78,41,24,122,39,97,95
1296,402,77,43,24,116,37,98,98
1296,397,74,45,26,122,42,94,91
1296,410,90,47,25,111,36,91,92
1296,383,71,59,25,103,37,93,94
1296,413,79,35,26,135,37,100,88
1296,406,83,45,28,111,41,101,99
1296,384,66,47,23,117,43,93,93
1296,410,86,45,26,114,37,102,95
1296,406,82,44,26,109,32,93,97
1296,393,80,56,28,99,36,88,90
1296,390,70,48,24,107,40,89,98
1296,412,87,45,26,131,44,101,90
1296,419,98,48,30,114,36,103,95
1296,406,87,49,26,116,42,92,88
1296,390,70,49,24,112,37,91,96
1296,404,85,50,25,110,38,96,94
1296,407,69,30,25,121,35,102,98
1296,394,75,51,27,112,35,97,99
1296,397,75,44,27,122,43,103,93
1296,383,69,53,25,114,41,88,96
1296,406,83,47,28,115,41,98,100
1296,404,81,45,26,113,44,96,90
1296,400,76,44,26,108,38,95,100
1296,392,73,49,23,111,36,90,98
1302,415,87,43,30,123,33,99,88
1302,389,68,48,25,112,38,94,93
1302,401,79,47,23,117,35,95,99
1302,419,95,46,29,126,40,100,89
1302,381,68,55,22,101,39,84,95
1302,409,80,41,24,123,39,97,95
1302,402,77,43,24,116,37,98,98
1302,397,74,45,26,123,43,94,90
1302,410,90,47,25,113,36,91,92
1302,383,71,59,25,103,37,93,94
1302,414,80,35,26,135,37,100,88
1302,406,84,46,28,111,41,100,99
1302,384,66,47,23,118,44,93,92
1302,410,86,45,26,115,37,102,95
1302,406,82,44,26,109,32,93,97
1302,393,80,56,28,102,36,88,89
1302,390,70,48,24,108,40,89,98
1302,412,87,45,26,132,44,101,91
1302,419,98,48,31,114,36,104,95
1302,406,87,49,26,117,42,92,89
1302,389,70,49,24,112,37,91,97
1302,404,85,50,25,110,38,96,94
1302,408,70,30,25,121,35,102,98
1302,394,75,51,27,114,36,97,98
1302,399,77,44,27,123,42,103,92
1302,383,69,53,25,114,41,88,96
1302,407,84,47,28,115,41,98,101
1302,401,81,47,26,112,44,95,91
1302,400,76,44,26,109,38,95,99
1302,392,73,49,24,112,35,91,98
1308,415,87,43,30,123,33,99,88
1308,389,68,48,25,112,38,94,93
1308,401,79,47,23,119,35,95,99
1308,420,96,46,30,128,39,101,89
1308,381,68,55,22,102,39,84,95
1308,409,81,42,24,123,39,97,95
1308,402,77,43,24,116,37,98,98
1308,396,74,46,26,122,43,93,90
1308,410,90,47,25,113,36,91,92
1308,383,71,59,25,104,37,93,94
1308,414,81,36,26,137,37,100,88
1308,406,84,46,28,111,41,100,99
1308,384,66,47,23,119,44,93,92
1308,410,86,45,26,117,37,102,95
1308,406,82,44,27,109,32,94,97
1308,393,80,56,28,102,36,88,89
1308,390,70,48,24,108,40,89,98
1308,412,87,45,26,132,44,101,91
1308,419,98,48,31,114,36,104,95
1308,406,87,49,26,117,42,92,89
1308,389,70,49,24,112,37,91,97
1308,404,85,50,25,109,38,96,95
1308,409,71,30,25,121,35,102,98
1308,394,75,51,28,113,35,98,99
1308,400,78,44,27,124,43,103,91
1308,382,69,54,25,114,41,87,96
1308,407,84,47,28,115,41,98,101
1308,401,81,47,26,113,44,95,92
1308,400,76,44,26,109,38,95,99
1308,391,73,50,24,112,35,90,98
1314,415,87,43,30,122,37,99,88
1314,388,68,49,25,110,42,94,93
1314,401,79,47,23,117,39,95,99
1314,421,97,46,30,127,44,101,89
1314,382,69,55,22,101,44,84,95
1314,408,82,44,24,119,44,97,95
1314,404,79,43,24,116,41,98,98
1314,396,74,46,26,119,47,93,91
1314,410,90,47,25,111,40,91,92
1314,384,72,59,25,102,42,93,94
1314,414,81,36,27,135,40,101,89
1314,407,85,46,28,109,46,100,99
1314,381,66,50,23,113,49,91,93
1314,410,86,45,26,116,40,102,95
1314,405,82,45,27,106,37,93,97
1314,392,80,56,28,99,40,88,90
1314,390,70,48,24,107,44,89,98
1314,412,87,45,26,130,49,101,91
1314,420,99,48,31,111,41,104,96
1314,405,87,50,26,114,47,92,89
1314,389,70,49,24,111,41,91,97
1314,404,85,50,25,109,44,96,94
1314,408,71,31,25,118,40,101,98
1314,394,76,52,28,110,39,97,99
1314,400,78,44,27,122,48,103,91
1314,381,69,55,25,112,46,87,96
1314,408,85,47,28,113,45,98,101
1314,402,82,47,26,111,49,95,92
1314,400,76,44,26,107,43,95,99
1314,391,73,50,24,110,37,90,98
1320,415,87,43,30,123,37,99,88
1320,388,68,49,25,110,42,94,93
1320,401,79,47,23,117,39,95,100
1320,421,97,46,30,128,44,101,89
1320,382,69,55,22,101,44,84,95
1320,406,82,46,24,119,44,96,95
1320,403,79,44,26,116,40,100,98
1320,397,75,46,26,119,47,93,91
